Identifier, Size, 2F1, 2F2, 2F3, 2F4, 2F5
FFJ24_RS06260, 577.7, , , , , 
FFJ24_RS06265, 613.3, , , , , 
FFJ24_RS06270, 501.0, , , , , 
FFJ24_RS06275, 466.0, , , , , 
FFJ24_RS06280, 1024.3, , , , , 
FFJ24_RS06285, 1098.7, , , , , 
FFJ24_RS06290, 955.0, , , , , 
FFJ24_RS06295, 1008.3, , , , , 
FFJ24_RS06300, 555.0, , , , , 
FFJ24_RS06305, 1152.7, , , , , 
FFJ24_RS06310, 1093.3, , , , , 
FFJ24_RS06315, 1144.3, , , , , 
FFJ24_RS06320, 595.0, , , , , 
FFJ24_RS06325, 795.7, , , , , 
FFJ24_RS06330, 1059.7, , , , , 
FFJ24_RS06335, 680.3, , , , , 
FFJ24_RS06340, 882.7, , , , , 
FFJ24_RS06345, 506.0, , , , , 
FFJ24_RS06350, 802.0, , , , , 
FFJ24_RS06355, 2618.7, , , , , 
FFJ24_RS06360, 1210.3, , , , , 
FFJ24_RS06365, 1441.3, , , , , 
FFJ24_RS06370, 825.7, , , , , 
FFJ24_RS06375, 1089.0, , , , , 
FFJ24_RS06380, 404.7, , , , , 
FFJ24_RS06385, 380.3, , , , , 
FFJ24_RS06390, 1496.0, , , , , 
FFJ24_RS06395, 2225.0, , , , , 
FFJ24_RS06400, 1199.3, , , , , 
FFJ24_RS06405, 1433.7, , , , , 
FFJ24_RS06410, 808.7, , , , , 
FFJ24_RS06415, 1227.3, , , , , 
FFJ24_RS06420, 777.3, , , , , 
FFJ24_RS06425, 1009.0, , , , 400:3:0.130435:0.130435;400:3:0.142857:0.142857, 
FFJ24_RS06430, 822.3, , , , , 
FFJ24_RS06435, 1497.3, , , , , 
FFJ24_RS06440, 1160.7, , , , , 
FFJ24_RS06445, 1884.0, , , , 400:3:0.214286:0.214286;400:3:0.2:0.2;400:3:0.176471:0.176471;400:3:0.166667:0.166667;400:3:0.157895:0.157895;400:3:0.157895:0.157895;400:3:0.176471:0.176471;400:3:0.176471:0.176471, 
FFJ24_RS06450, 496.3, , , , , 
FFJ24_RS06455, 658.7, , , , , 
FFJ24_RS06460, 3390.0, , , , , 
FFJ24_RS06465, 2497.7, , , , , 
FFJ24_RS06470, 1343.0, , , , , 
FFJ24_RS06475, 1216.7, , , , , 
FFJ24_RS06480, 1536.7, , , , , 
FFJ24_RS06485, 596.7, , , , , 
FFJ24_RS06490, 174.0, , , , , 
FFJ24_RS06495, 432.3, , , , , 
FFJ24_RS06500, 455.7, , , , , 
FFJ24_RS06505, 358.7, , , , , 
FFJ24_RS06510, 472.7, , , , , 
FFJ24_RS06520, 288.0, , , , , 
FFJ24_RS06525, 434.3, , , , , 
FFJ24_RS06530, 570.3, , , , , 
FFJ24_RS06540, 273.7, , , , , 
FFJ24_RS06545, 630.0, , , , , 
FFJ24_RS06550, 626.3, , , , , 
FFJ24_RS06555, 458.3, , , , , 
FFJ24_RS06560, 1070.7, , , , 400:3:0.173913:0.173913, 
FFJ24_RS06565, 1653.7, , , , , 
FFJ24_RS06570, 322.7, , , , , 
FFJ24_RS06575, 452.3, , , , , 
FFJ24_RS06580, 487.0, , , , , 
FFJ24_RS06585, 313.0, , , , , 
FFJ24_RS06590, 744.0, , , , , 
FFJ24_RS06595, 789.3, , , , , 
FFJ24_RS06600, 777.3, , , , , 
FFJ24_RS06605, 1888.3, , , , , 
FFJ24_RS06610, 1723.7, , , , 400:3:0.147059:0.147059, 
FFJ24_RS06615, 1009.3, , , , , 
FFJ24_RS06620, 881.7, , , , , 
FFJ24_RS06625, 1283.7, , , , 400:3:0.148148:0.148148, 
FFJ24_RS06630, 2450.3, , , , , 
FFJ24_RS06635, 799.7, , , , , 
FFJ24_RS06640, 891.7, , , , , 
FFJ24_RS06645, 1354.7, , , , , 
FFJ24_RS06650, 1168.0, , , , , 
FFJ24_RS06655, 336.0, , , , , 
FFJ24_RS06660, 294.0, , , , , 
FFJ24_RS06665, 1572.3, , , , , 
FFJ24_RS06670, 166.0, , , , , 
FFJ24_RS06675, 572.3, , , , , 
FFJ24_RS06680, 828.7, , , , , 
FFJ24_RS06685, 1225.0, , , , , 
FFJ24_RS06690, 996.7, , , , , 
FFJ24_RS06695, 393.7, , , , , 
FFJ24_RS06700, 554.0, , , , , 
FFJ24_RS06705, 952.7, , , , , 
FFJ24_RS06710, 2474.0, , , , , 
FFJ24_RS06715, 1112.0, , , , , 
FFJ24_RS06720, 749.7, , , , , 
FFJ24_RS06725, 425.3, , , , , 
FFJ24_RS06730, 971.3, , , , , 
FFJ24_RS06735, 174.3, , , , , 
FFJ24_RS06740, 279.0, , , , , 
FFJ24_RS06745, 1054.0, , , , , 
FFJ24_RS06750, 242.3, , , , , 
FFJ24_RS06755, 2158.0, , , , , 
FFJ24_RS06760, 284.7, , , , , 
FFJ24_RS06765, 259.3, , , , , 
FFJ24_RS06770, 428.0, , , , , 
FFJ24_RS06775, 2090.3, , , , , 
FFJ24_RS06780, 977.7, , , , , 
FFJ24_RS06785, 1007.7, , , , , 
FFJ24_RS06790, 1131.0, , , , , 
FFJ24_RS06795, 730.0, , , , , 
FFJ24_RS06800, 857.0, , , , , 
FFJ24_RS06805, 882.0, , , , , 
FFJ24_RS06810, 1018.0, , , , , 
FFJ24_RS06815, 637.0, , , , , 
FFJ24_RS06820, 592.0, , , , , 
FFJ24_RS06825, 615.0, , , , 400:3:0.121212:0.121212, 
FFJ24_RS06830, 643.7, , , , , 
FFJ24_RS06835, 1946.7, , , , , 
FFJ24_RS06840, 983.3, , , , , 
FFJ24_RS06845, 619.3, , , , , 
FFJ24_RS06850, 4519.3, , , , , 
FFJ24_RS06855, 446.7, , , , , 
FFJ24_RS06860, 961.7, , , , , 
FFJ24_RS06865, 397.3, , , , , 
FFJ24_RS06870, 2146.3, , , , , 
FFJ24_RS06875, 509.0, , , , , 
FFJ24_RS06880, 718.3, , , , , 
FFJ24_RS06885, 456.0, , , , , 
FFJ24_RS06890, 1023.7, , , , , 
FFJ24_RS06895, 910.3, , , , , 
FFJ24_RS06905, 733.7, , , , , 
FFJ24_RS06910, 979.7, , , , , 
FFJ24_RS06915, 291.7, , , , , 
FFJ24_RS06920, 178.0, , , , , 
FFJ24_RS06925, 953.0, , , , , 
FFJ24_RS06930, 572.3, , , , , 
FFJ24_RS06935, 1464.3, , , , , 
FFJ24_RS06940, 2530.3, , , , , 
FFJ24_RS06945, 1012.0, , , , 400:3:0.125:0.125, 
FFJ24_RS06950, 1359.3, , , , , 
FFJ24_RS06955, 740.0, , , , , 
FFJ24_RS06960, 638.7, , , , , 
FFJ24_RS06970, 576.0, , , , , 
FFJ24_RS06975, 650.7, , , , , 
FFJ24_RS06980, 645.3, , , , , 
FFJ24_RS06985, 399.7, , , , , 
FFJ24_RS06995, 2026.7, , , , , 
FFJ24_RS07000, 445.0, , , , , 
FFJ24_RS07005, 245.7, , , , , 
FFJ24_RS07010, 1119.0, , , , , 
FFJ24_RS07015, 2372.0, , , , , 
FFJ24_RS07020, 1451.3, , , , , 
FFJ24_RS07025, 1398.7, , , , , 
FFJ24_RS07030, 617.7, , , , , 
FFJ24_RS07035, 2286.7, , , , , 
FFJ24_RS07040, 407.7, , , , , 
FFJ24_RS07045, 534.0, , , , , 
FFJ24_RS07050, 458.7, , , , , 
FFJ24_RS07055, 763.7, , , , , 
FFJ24_RS07060, 640.3, , , , , 
FFJ24_RS07065, 222.3, , , , , 
FFJ24_RS07070, 559.7, , , , , 
FFJ24_RS07075, 897.0, , , , , 
FFJ24_RS07080, 687.7, , , , , 
FFJ24_RS07085, 235.7, , , , , 
FFJ24_RS07090, 689.7, , , , , 
FFJ24_RS07095, 497.0, , , , , 
FFJ24_RS07100, 257.3, , , , , 
FFJ24_RS07105, 221.3, , , , , 
FFJ24_RS07110, 593.3, , , , , 
FFJ24_RS07115, 943.7, , , , , 
FFJ24_RS07120, 1069.7, , , , , 
FFJ24_RS07125, 1024.0, , , , , 
FFJ24_RS07130, 839.0, , , , , 
FFJ24_RS07135, 355.0, , , , , 
FFJ24_RS07140, 1025.0, , , , , 
FFJ24_RS07145, 432.7, , , , , 
FFJ24_RS07150, 372.0, , , , , 
FFJ24_RS07155, 1183.7, , , , , 
FFJ24_RS07160, 513.0, , , , , 
FFJ24_RS07165, 400.7, , , , , 
FFJ24_RS07170, 721.3, , , , , 
FFJ24_RS07175, 321.7, , , , , 
FFJ24_RS07180, 821.3, , , , , 
FFJ24_RS07185, 652.0, , , , , 
FFJ24_RS07190, 440.0, , , , , 
FFJ24_RS07200, 209.3, , , , , 
FFJ24_RS07205, 409.3, , , , , 
FFJ24_RS07210, 158.3, , , , , 
FFJ24_RS07215, 724.0, , , , , 
FFJ24_RS07220, 285.7, , , , , 
FFJ24_RS07225, 1602.7, , , , , 
FFJ24_RS07230, 1578.0, , , , , 
FFJ24_RS07235, 457.7, , , , , 
FFJ24_RS07240, 716.3, , , , , 
FFJ24_RS07245, 1244.7, , , , , 
FFJ24_RS07250, 1509.3, , , , 400:3:0.291667:0.291667, 
FFJ24_RS07255, 1675.0, , , , , 
FFJ24_RS07260, 850.0, , , , , 
FFJ24_RS07265, 1534.0, , , , , 
FFJ24_RS07270, 703.7, , , , , 
FFJ24_RS07275, 1423.0, , , , , 
FFJ24_RS07280, 843.0, , , , , 
FFJ24_RS07285, 201.0, , , , , 
FFJ24_RS07290, 1300.0, , , , , 
FFJ24_RS07295, 836.0, , , , , 
FFJ24_RS07300, 810.3, , , , , 
FFJ24_RS07305, 566.3, , , , , 
FFJ24_RS07310, 450.0, , , , , 
FFJ24_RS07315, 490.7, , , , , 
FFJ24_RS07320, 966.7, , , , , 
FFJ24_RS07325, 936.7, , , , , 
FFJ24_RS07330, 291.3, , , , , 
FFJ24_RS07335, 248.7, , , , , 
FFJ24_RS07340, 658.3, , , , , 
FFJ24_RS07345, 1842.0, , , , , 
FFJ24_RS07350, 320.0, , , , , 
FFJ24_RS07355, 2516.7, , , , , 
FFJ24_RS07360, 885.7, , , , , 
FFJ24_RS07365, 1502.0, , , , 400:3:0.136364:0.136364, 
FFJ24_RS07370, 1123.7, , , , , 
FFJ24_RS07375, 611.3, , , , , 
FFJ24_RS07380, 805.0, , , , , 
FFJ24_RS07385, 941.0, , , , , 
FFJ24_RS07390, 466.0, , , , , 
FFJ24_RS07395, 1622.7, , , , , 
FFJ24_RS07400, 466.3, , , , , 
FFJ24_RS07405, 189.0, , , , , 
FFJ24_RS07410, 343.3, , , , , 
FFJ24_RS07415, 1154.3, , , , , 
FFJ24_RS07420, 657.3, , , , , 
FFJ24_RS07425, 1135.7, , , , , 
FFJ24_RS07430, 1032.3, , , , , 
FFJ24_RS07435, 694.3, , , , , 
FFJ24_RS07440, 1218.0, , , , , 
FFJ24_RS07445, 1354.3, , , , , 
FFJ24_RS07450, 649.3, , , , , 
FFJ24_RS07455, 357.7, , , , , 
FFJ24_RS07460, 912.3, , , , , 
FFJ24_RS07465, 1250.3, , , , , 
FFJ24_RS07470, 1515.3, , , , , 
FFJ24_RS07475, 1005.3, , , , , 
FFJ24_RS07480, 822.3, , , , , 
FFJ24_RS07490, 1160.3, , , , , 
FFJ24_RS07495, 1885.0, , , , , 
FFJ24_RS07500, 140.3, , , , , 
FFJ24_RS07505, 1741.0, , , , , 
FFJ24_RS07510, 152.0, , , , , 
FFJ24_RS07515, 716.7, , , , 400:3:0.15:0.15, 
FFJ24_RS07520, 1074.0, , , , , 
FFJ24_RS07525, 445.7, , , , , 
FFJ24_RS07530, 541.3, , , , , 
FFJ24_RS07535, 1943.3, , , , , 
FFJ24_RS07540, 1161.3, , , , , 
FFJ24_RS07545, 535.3, , , , , 
FFJ24_RS07550, 397.0, , , , , 
FFJ24_RS07555, 763.7, , , , , 
FFJ24_RS07560, 464.7, , , , , 
FFJ24_RS07565, 491.7, , , , , 
FFJ24_RS07570, 1676.7, , , , , 
FFJ24_RS07575, 598.3, , , , , 
FFJ24_RS07580, 640.7, , , , 400:3:0.129032:0.129032, 
FFJ24_RS07585, 951.3, , , , 400:3:0.166667:0.166667, 
FFJ24_RS07590, 449.0, , , , , 
FFJ24_RS07595, 893.3, , , , , 
FFJ24_RS07600, 781.3, , , , , 
FFJ24_RS07605, 339.7, , , , , 
FFJ24_RS07610, 621.0, , , , , 
FFJ24_RS07615, 600.3, , , , , 
FFJ24_RS07620, 416.7, , , , 400:3:0.142857:0.142857, 
FFJ24_RS07625, 179.0, , , , , 
FFJ24_RS07630, 801.7, , , , , 
FFJ24_RS07635, 326.0, , , , , 
FFJ24_RS07640, 855.3, , , , , 
FFJ24_RS07645, 707.3, , , , , 
FFJ24_RS07650, 877.0, , , , , 
FFJ24_RS07655, 559.7, , , , , 
FFJ24_RS07660, 409.0, , , , , 
FFJ24_RS07665, 470.3, , , , , 
FFJ24_RS07670, 715.3, , , , , 
FFJ24_RS07675, 918.7, , , , , 
FFJ24_RS07680, 656.7, , , , , 
FFJ24_RS07685, 1026.0, , , , , 
FFJ24_RS07690, 1294.7, , , , , 
FFJ24_RS07695, 523.0, , , , , 
FFJ24_RS07700, 1086.0, , , , , 
FFJ24_RS07705, 697.0, , , , , 
FFJ24_RS07710, 379.0, , , , , 
FFJ24_RS07715, 1089.3, , , , , 
FFJ24_RS07720, 868.0, , , , , 
FFJ24_RS07725, 1170.3, , , , 400:3:0.15:0.15, 
FFJ24_RS07730, 892.0, , , , , 
FFJ24_RS07735, 985.0, , , , , 
FFJ24_RS07740, 419.0, , , , , 
FFJ24_RS07745, 1054.3, , , , , 
FFJ24_RS07750, 597.7, , , , 400:3:0.241379:0.241379, 
FFJ24_RS07755, 674.7, , , , , 
FFJ24_RS07760, 346.7, , , , , 
FFJ24_RS07765, 2141.7, , , , , 
FFJ24_RS07770, 485.7, , , , , 
FFJ24_RS07775, 475.0, , , , , 
FFJ24_RS07780, 480.7, , , , , 
FFJ24_RS07785, 1054.0, , , , , 
FFJ24_RS07790, 1227.7, , , , , 
FFJ24_RS07795, 1032.0, , , , , 
FFJ24_RS07800, 150.3, , , , , 
FFJ24_RS07805, 389.7, , , , , 
FFJ24_RS07810, 1956.7, , , , , 
FFJ24_RS07815, 1787.3, , , , , 
FFJ24_RS07820, 699.3, , , , , 
FFJ24_RS07825, 1587.7, , , , , 
FFJ24_RS07830, 183.0, , , , , 
FFJ24_RS07835, 611.7, , , , , 
FFJ24_RS07840, 271.7, , , , , 
FFJ24_RS07845, 277.3, , , , , 
FFJ24_RS07850, 182.7, , , , , 
FFJ24_RS07855, 1961.7, , , , , 
FFJ24_RS07860, 1894.7, , , , , 
FFJ24_RS07865, 352.0, , , , , 
FFJ24_RS07870, 817.0, , , , , 
FFJ24_RS07875, 925.7, , , , , 
FFJ24_RS07880, 203.0, , , , , 
FFJ24_RS07885, 256.0, , , , , 
FFJ24_RS07890, 328.3, , , , , 
FFJ24_RS07895, 433.3, , , , , 
FFJ24_RS07900, 436.0, , , , , 
FFJ24_RS07905, 782.7, , , , , 
FFJ24_RS07910, 302.7, , , , , 
FFJ24_RS07915, 551.3, , , , , 
FFJ24_RS07920, 383.0, , , , , 
FFJ24_RS07925, 667.0, , , , , 
FFJ24_RS07930, 306.7, , , , , 
FFJ24_RS07935, 467.7, , , , , 
FFJ24_RS07940, 1001.7, , , , , 
FFJ24_RS07945, 2361.3, , , , , 
FFJ24_RS07950, 1308.7, , , , , 
FFJ24_RS07955, 1437.3, , , , , 
FFJ24_RS07960, 377.0, , , , , 
FFJ24_RS07965, 412.7, , , , , 
FFJ24_RS07970, 910.7, , , , , 
FFJ24_RS07975, 341.3, , , , , 
FFJ24_RS07980, 311.3, , , , , 
FFJ24_RS07985, 250.3, , , , , 
FFJ24_RS07990, 439.3, , , , , 
FFJ24_RS07995, 797.0, , , , , 
FFJ24_RS08000, 679.0, , , , , 
FFJ24_RS08005, 429.7, , , , , 
FFJ24_RS08010, 750.7, , , , , 
FFJ24_RS08015, 988.0, , , , , 
FFJ24_RS08020, 227.7, , , , , 
FFJ24_RS08025, 479.0, , , , , 
FFJ24_RS08030, 1072.7, , , , , 
FFJ24_RS08035, 174.0, , , , , 
FFJ24_RS08040, 551.7, , , , , 
FFJ24_RS08045, 639.0, , , , , 
FFJ24_RS08050, 995.7, , , , , 
FFJ24_RS08055, 1027.7, , , , , 
FFJ24_RS08060, 656.7, , , , , 
FFJ24_RS08065, 269.3, , , , , 
FFJ24_RS08070, 701.0, , , , , 
FFJ24_RS08075, 708.0, , , , , 
FFJ24_RS08080, 2261.3, , , , , 
FFJ24_RS08085, 1245.0, , , , , 
FFJ24_RS08090, 1354.3, , , , , 
FFJ24_RS08095, 2227.3, , , , , 
FFJ24_RS08100, 2829.7, , , , , 
FFJ24_RS08105, 1314.3, , , , , 
FFJ24_RS08110, 791.7, , , , , 
FFJ24_RS08115, 797.0, , , , , 
FFJ24_RS08120, 628.7, , , , , 
FFJ24_RS08125, 2496.0, , , , , 
FFJ24_RS08130, 1461.7, , , , , 
FFJ24_RS08135, 755.0, , , , , 
FFJ24_RS08140, 2626.7, , , , 400:3:0.130435:0.130435, 
FFJ24_RS08145, 1610.7, , , , 400:3:0.12:0.12, 
FFJ24_RS08150, 1394.7, , , , , 
FFJ24_RS08155, 1281.3, , , , 400:3:0.166667:0.166667, 
FFJ24_RS08160, 2577.7, , , , 400:3:0.222222:0.222222, 
FFJ24_RS08165, 1114.7, , , , , 
FFJ24_RS08170, 819.0, , , , , 
FFJ24_RS08175, 1542.0, , , , , 
FFJ24_RS08180, 1154.3, , , , 400:3:0.176471:0.176471, 
FFJ24_RS08185, 2215.7, , , , , 
FFJ24_RS08190, 2273.0, , , , , 
FFJ24_RS08195, 601.7, , , , , 
FFJ24_RS08200, 983.0, , , , , 
FFJ24_RS08205, 1199.0, , , , , 
FFJ24_RS08210, 714.3, , , , , 
FFJ24_RS08215, 1989.7, , , , , 
FFJ24_RS08220, 969.7, , , , , 
FFJ24_RS08225, 1331.0, , , , , 
FFJ24_RS08230, 1827.3, , , , , 
FFJ24_RS08235, 710.3, , , , , 
FFJ24_RS08240, 2287.3, , , , , 
FFJ24_RS08245, 891.3, , , , , 
FFJ24_RS08250, 2012.0, , , , , 
FFJ24_RS08255, 1013.0, , , , , 
FFJ24_RS08260, 901.7, , , , , 
FFJ24_RS08265, 1014.0, , , , , 
FFJ24_RS08270, 981.7, , , , , 
FFJ24_RS08275, 850.3, , , , , 
FFJ24_RS08280, 407.3, , , , , 
FFJ24_RS08285, 1034.0, , , , , 
FFJ24_RS08290, 2702.0, , , , , 
FFJ24_RS08295, 1599.3, , , , , 
FFJ24_RS08300, 1218.7, , , , , 
FFJ24_RS08305, 1930.0, , , , , 
FFJ24_RS08310, 719.0, , , , , 
FFJ24_RS08315, 896.7, , , , , 
FFJ24_RS08320, 1287.3, , , , , 
FFJ24_RS08325, 553.3, , , , , 
FFJ24_RS08330, 1454.3, , , , , 
FFJ24_RS08340, 634.3, , , , , 
FFJ24_RS08345, 700.0, , , , , 
FFJ24_RS08350, 945.3, , , , , 
FFJ24_RS08355, 534.7, , , , , 
FFJ24_RS08360, 529.7, , , , , 
FFJ24_RS08365, 920.7, , , , , 
FFJ24_RS08370, 2632.7, , , , 400:3:0.178571:0.178571, 
FFJ24_RS08375, 1308.3, , , , , 
FFJ24_RS08380, 1560.0, , , , , 
FFJ24_RS08385, 793.7, , , , , 
FFJ24_RS08395, 535.0, , , , , 
FFJ24_RS08400, 419.7, , , , , 
FFJ24_RS08405, 595.7, , , , , 
FFJ24_RS08410, 653.0, , , , , 
FFJ24_RS08420, 1508.3, , , , , 
FFJ24_RS08425, 903.7, , , , , 
FFJ24_RS08430, 391.7, , , , , 
FFJ24_RS08435, 1047.0, , , , , 
FFJ24_RS08440, 932.7, , , , , 
FFJ24_RS08445, 731.3, , , , , 
FFJ24_RS08450, 2375.7, , , , , 
FFJ24_RS08455, 1185.0, , , , , 
FFJ24_RS08460, 1702.0, , , , 400:3:0.147059:0.147059, 
FFJ24_RS08465, 1355.0, , , , , 
FFJ24_RS08470, 174.3, , , , , 
FFJ24_RS08475, 657.0, , , , , 
FFJ24_RS08480, 1561.7, , , , , 
FFJ24_RS08485, 1181.0, , , , , 
FFJ24_RS08490, 757.3, , , , , 
FFJ24_RS08495, 1246.3, , , , , 
FFJ24_RS08500, 2828.3, , , , , 
FFJ24_RS08505, 976.3, , , , , 
FFJ24_RS08510, 557.0, , , , , 
FFJ24_RS08515, 655.0, , , , , 
FFJ24_RS08520, 769.3, , , , , 
FFJ24_RS08525, 980.7, , , , , 
FFJ24_RS08530, 268.7, , , , , 
FFJ24_RS08535, 762.3, , , , , 
FFJ24_RS08540, 2110.7, , , , , 
FFJ24_RS08545, 1003.7, , , , , 
FFJ24_RS08550, 694.3, , , , , 
FFJ24_RS08555, 390.7, , , , , 
FFJ24_RS08560, 710.3, , , , , 
FFJ24_RS08570, 443.0, , , , , 
FFJ24_RS08575, 332.3, , , , , 
FFJ24_RS08580, 1135.7, , , , , 
FFJ24_RS08585, 1246.7, , , , , 
FFJ24_RS08590, 2609.0, , , , , 
FFJ24_RS08595, 813.0, , , , , 
FFJ24_RS08600, 758.7, , , , , 
FFJ24_RS08605, 1426.7, , , , , 
FFJ24_RS08610, 1002.7, , , , , 
FFJ24_RS08615, 174.0, , , , , 
FFJ24_RS08620, 1097.3, , , , , 
FFJ24_RS08625, 504.3, , , , , 
FFJ24_RS08630, 627.0, , , , , 
FFJ24_RS08635, 201.0, , , , , 
FFJ24_RS08640, 3601.3, , , , , 
FFJ24_RS08645, 1144.3, , , , , 
FFJ24_RS08650, 1061.3, , , , , 
FFJ24_RS08655, 982.7, , , , , 
FFJ24_RS08660, 969.0, , , , , 
FFJ24_RS08665, 1207.0, , , , , 
FFJ24_RS08670, 1934.3, , , , , 
FFJ24_RS08675, 652.0, , , , , 
FFJ24_RS08680, 1011.0, , , , , 
FFJ24_RS08685, 328.0, , , , , 
FFJ24_RS08690, 729.7, , , , , 
FFJ24_RS08695, 403.0, , , , , 
FFJ24_RS08700, 1787.7, , , , , 
FFJ24_RS08705, 333.3, , , , , 
FFJ24_RS08710, 537.7, , , , , 
FFJ24_RS08715, 241.0, , , , , 
FFJ24_RS08720, 866.3, , , , , 
FFJ24_RS08725, 1749.0, , , , , 
FFJ24_RS08730, 756.0, , , , , 
FFJ24_RS08735, 914.3, , , , , 
FFJ24_RS08740, 976.3, , , , , 
FFJ24_RS08745, 343.0, , , , , 
FFJ24_RS08750, 671.3, , , , , 
FFJ24_RS08755, 731.3, , , , , 
FFJ24_RS08760, 484.3, , , , , 
FFJ24_RS08765, 1368.7, , , , , 
FFJ24_RS08770, 528.7, , , , , 
FFJ24_RS08775, 517.0, , , , , 
FFJ24_RS08780, 1118.0, , , , , 
FFJ24_RS08785, 923.0, , , , , 
FFJ24_RS08790, 1221.0, , , , , 
FFJ24_RS08795, 594.7, , , , , 
FFJ24_RS08800, 874.0, , , , , 
FFJ24_RS08805, 699.7, , , , , 
FFJ24_RS08810, 301.3, , , , , 
FFJ24_RS08815, 985.3, , , , , 
FFJ24_RS08820, 1337.3, , , , , 
FFJ24_RS08825, 692.3, , , , , 
FFJ24_RS08830, 886.0, , , , , 
FFJ24_RS08835, 876.0, , , , , 
FFJ24_RS08840, 1744.0, , , , , 
FFJ24_RS08845, 720.0, , , , , 
FFJ24_RS08850, 573.3, , , , , 
FFJ24_RS08855, 590.3, , , , , 
FFJ24_RS08860, 761.7, , , , , 
FFJ24_RS08865, 1654.7, , , , , 
FFJ24_RS08870, 1394.3, , , , , 
FFJ24_RS08875, 552.7, , , , , 
FFJ24_RS08880, 459.3, , , , , 
FFJ24_RS08885, 467.0, , , , , 
FFJ24_RS08890, 445.0, , , , , 
FFJ24_RS08895, 1736.7, , , , , 
FFJ24_RS08900, 697.3, , , , , 
FFJ24_RS08905, 291.3, , , , , 
FFJ24_RS08910, 691.0, , , , , 
FFJ24_RS08915, 1233.3, , , , , 
FFJ24_RS08920, 1226.3, , , , , 
FFJ24_RS08925, 706.7, , , , , 
FFJ24_RS08930, 1050.3, , , , , 
FFJ24_RS08935, 517.0, , , , , 
FFJ24_RS08940, 899.3, , , , , 
FFJ24_RS08945, 2599.7, , , , , 
FFJ24_RS08950, 1240.3, , , , , 
FFJ24_RS08955, 1180.7, , , , , 
FFJ24_RS08960, 1216.7, , , , , 
FFJ24_RS08965, 817.7, , , , , 
FFJ24_RS08970, 573.7, , , , , 
FFJ24_RS08975, 487.7, , , , , 
FFJ24_RS08980, 964.7, , , , , 
FFJ24_RS08985, 446.0, , , , , 
FFJ24_RS08990, 722.7, , , , , 
FFJ24_RS08995, 313.3, , , , , 
FFJ24_RS09000, 729.3, , , , , 
FFJ24_RS09005, 2607.7, , , , , 
FFJ24_RS09010, 2046.7, , , , , 
FFJ24_RS09015, 751.3, , , , , 
FFJ24_RS09020, 482.0, , , , , 
FFJ24_RS09025, 437.3, , , , , 
FFJ24_RS09030, 566.0, , , , , 
FFJ24_RS09035, 1295.7, , , , , 
FFJ24_RS09040, 1956.0, , , , , 
FFJ24_RS09045, 386.0, , , , , 
FFJ24_RS09050, 421.7, , , , , 
FFJ24_RS09055, 685.3, , , , , 
FFJ24_RS09060, 1485.7, , , , , 
FFJ24_RS09065, 1128.7, , , , , 
FFJ24_RS09070, 1026.0, , , , , 
FFJ24_RS09075, 215.0, , , , , 
FFJ24_RS09080, 669.0, , , , , 
FFJ24_RS09085, 389.0, , , , , 
FFJ24_RS09090, 1049.7, , , , , 
FFJ24_RS09095, 308.7, , , , , 
FFJ24_RS09100, 1107.7, , , , , 
FFJ24_RS09105, 453.7, , , , , 
FFJ24_RS09110, 348.7, , , , , 
FFJ24_RS09115, 1137.0, , , , , 
FFJ24_RS09125, 1388.3, , , , 400:3:0.147059:0.147059, 
FFJ24_RS09130, 561.0, , , , , 
FFJ24_RS09135, 960.3, , , , , 
FFJ24_RS09140, 978.3, , , , , 
FFJ24_RS09145, 586.3, , , , , 
FFJ24_RS09150, 1001.0, , , , , 
FFJ24_RS09155, 1128.3, , , , , 
FFJ24_RS09160, 915.7, , , , , 
FFJ24_RS09165, 1124.3, , , , , 
FFJ24_RS09170, 1162.3, , , , , 
FFJ24_RS09175, 919.3, , , , , 
FFJ24_RS09180, 1243.7, , , , 400:3:0.15:0.15, 
FFJ24_RS09185, 2617.3, , , , , 
FFJ24_RS09190, 1518.0, , , , , 
FFJ24_RS09195, 975.0, , , , , 
FFJ24_RS09200, 986.7, , , , , 
FFJ24_RS09205, 1933.3, , , , , 
FFJ24_RS09210, 1640.3, , , , 400:3:0.128205:0.128205, 
FFJ24_RS09215, 1824.7, , , , , 
FFJ24_RS09220, 315.3, , , , , 
FFJ24_RS09225, 728.3, , , , , 
FFJ24_RS09230, 516.3, , , , , 
FFJ24_RS09235, 636.7, , , , , 
FFJ24_RS09240, 568.7, , , , , 
FFJ24_RS09245, 619.0, , , , , 
FFJ24_RS09250, 581.7, , , , , 
FFJ24_RS09255, 961.0, , , , , 
FFJ24_RS09260, 2132.3, , , , , 
FFJ24_RS09265, 732.0, , , , , 
FFJ24_RS09270, 693.0, , , , , 
FFJ24_RS09275, 1350.7, , , , , 
FFJ24_RS09280, 1150.3, , , , , 
FFJ24_RS09285, 693.0, , , , , 
FFJ24_RS09290, 768.0, , , , , 
FFJ24_RS09295, 575.7, , , , , 
FFJ24_RS09300, 897.0, , , , , 
FFJ24_RS09305, 2044.0, , , , , 
FFJ24_RS09310, 615.0, , , , , 
FFJ24_RS09315, 313.7, , , , , 
FFJ24_RS09320, 1179.3, , , , , 
FFJ24_RS09325, 761.0, , , , , 
FFJ24_RS09330, 1212.3, , , , , 
FFJ24_RS09335, 914.3, , , , , 
