Identifier, Size, 1P1, 1P2, 1P3, 1P4, 1P5
FFI16_RS14445, 288.7, , , , , 
FFI16_RS14450, 1645.7, , , , , 
FFI16_RS14455, 1879.7, , 700:1:0.0425532:0.166667;600:1:0.0425532:0.2, , , 
FFI16_RS14460, 1394.0, , , , , 
FFI16_RS14465, 2326.0, , , , , 
FFI16_RS14470, 1064.0, , , , , 
FFI16_RS14475, 451.3, , , , , 
FFI16_RS14480, 557.0, , 700:3:0.128205:0.157895;500:1:0.0357143:0.15, , 600:1:0.0909091:0.25, 
FFI16_RS14485, 165.7, , , , , 
FFI16_RS14490, 198.0, 300:1:0.0547945:0.2, , , 800:3:0.102564:0.166667, 
FFI16_RS14495, 186.7, , 100:1:0:0.3, , , 
FFI16_RS14505, 524.7, , 500:3:0.140625:0.173913, , , 
FFI16_RS14510, 742.3, , , , , 
FFI16_RS14515, 759.7, , , , , 
FFI16_RS14520, 985.7, , , , , 
FFI16_RS14525, 605.7, , , , , 
FFI16_RS14530, 525.0, , , , , 
FFI16_RS14535, 334.0, , , , , 
FFI16_RS14540, 274.7, , , , , 
FFI16_RS14545, 526.0, , 500:3:0.0821918:0.151515;500:3:0.0980392:0.185185, 600:3:0.0729167:0.171429;600:1:0.0568182:0.194444;500:3:0.183099:0.235294;600:3:0.0704225:0.147059, 500:3:0.208333:0.21519;500:3:0.204082:0.230769, 
FFI16_RS14550, 259.7, , , , , 
FFI16_RS14555, 297.0, , , , , 
FFI16_RS14560, 537.0, , , , , 
FFI16_RS14565, 479.7, , , , , 
FFI16_RS14570, 393.0, , , , , 
FFI16_RS14575, 542.7, , , , , 
FFI16_RS14580, 364.3, , , , , 
FFI16_RS14585, 1319.7, , , , , 
FFI16_RS14590, 771.3, , , , , 
FFI16_RS14595, 749.7, , , , , 
FFI16_RS14600, 781.7, , , , , 
FFI16_RS14605, 468.0, , , , , 
FFI16_RS14610, 452.0, , , , , 
FFI16_RS14615, 332.0, , , , , 
FFI16_RS14620, 1294.3, , , 500:1:0.0425532:0.125, , 
FFI16_RS14625, 460.3, , , , , 
FFI16_RS14630, 1165.7, , , , , 
FFI16_RS14635, 1119.7, , , , , 
FFI16_RS14640, 1103.7, , 500:1:0.0606061:0.26087, 500:1:0.0833333:0.173913, 500:1:0:0.151515, 
FFI16_RS14645, 745.3, , , , , 
FFI16_RS14650, 1067.3, , , , , 
FFI16_RS14655, 335.7, , , , , 
FFI16_RS14660, 518.3, , , , , 
FFI16_RS14665, 903.0, , , , , 
FFI16_RS14670, 788.3, , , , , 
FFI16_RS14675, 1151.7, , , , , 
FFI16_RS14680, 1233.3, , , , , 
FFI16_RS14685, 741.7, , , , , 
FFI16_RS14690, 878.7, , 700:1:0.0606061:0.178571, 600:1:0.0757576:0.189189, , 
FFI16_RS14695, 443.0, , , , , 
FFI16_RS14700, 380.7, , , , , 
FFI16_RS14710, 865.0, , , , , 
FFI16_RS14715, 759.7, , , , , 
FFI16_RS14720, 283.7, , , , , 
FFI16_RS14725, 847.3, , , , , 
FFI16_RS14730, 424.3, , , , , 
FFI16_RS14735, 320.7, , , , , 
FFI16_RS14740, 372.7, , , , , 
FFI16_RS14745, 508.0, , , , , 
FFI16_RS14750, 441.0, , , , , 
FFI16_RS14755, 407.7, , , , , 
FFI16_RS14760, 662.3, , , , , 
FFI16_RS14765, 1227.0, , , 500:3:0.0588235:0.219512, , 
FFI16_RS14770, 868.7, , , , , 
FFI16_RS14775, 1153.3, , , , , 
FFI16_RS14780, 291.0, , , , , 
FFI16_RS14785, 357.0, , , , , 
FFI16_RS14790, 669.3, , , , , 
FFI16_RS14795, 1220.7, , , , , 
FFI16_RS14800, 1162.0, , , , , 
FFI16_RS14805, 268.3, , , , , 
FFI16_RS14810, 942.0, , , 700:1:0.0325203:0.137931, , 
FFI16_RS14815, 547.0, , , , 500:1:0:0.135135, 
FFI16_RS14820, 555.0, , , 500:3:0.0862069:0.173913;500:3:0.142857:0.142857;800:3:0.127273:0.173913, 500:1:0.03125:0.137931;500:1:0.03125:0.153846;500:1:0.0882353:0.230769;500:3:0.0588235:0.291667, 
FFI16_RS14825, 749.0, , , , , 
FFI16_RS14830, 779.3, , , , , 
FFI16_RS14835, 1317.0, , , , , 
FFI16_RS14840, 689.0, , , , , 
FFI16_RS14845, 385.7, , , , , 
FFI16_RS14850, 326.3, , , , , 
FFI16_RS14855, 489.3, , , , , 
FFI16_RS14860, 194.3, , , , , 
FFI16_RS14865, 1165.3, , , , , 
FFI16_RS14870, 432.0, , , , , 
FFI16_RS14875, 332.7, , , , , 
FFI16_RS14880, 747.0, , , , , 
FFI16_RS14885, 486.7, , , , , 
FFI16_RS14890, 427.7, , , , , 
FFI16_RS14895, 532.3, , , , , 
FFI16_RS14900, 1192.7, , , , , 
FFI16_RS14905, 558.3, , , , , 
FFI16_RS14910, 763.0, , , , , 
FFI16_RS14915, 691.3, , , , , 
FFI16_RS14920, 972.7, , , , , 
FFI16_RS14925, 819.7, 500:1:0.0526316:0.137255;500:1:0.049505:0.137255, 500:3:0.108108:0.219512;500:1:0.101266:0.181818;500:3:0.108434:0.145833, 500:1:0.0943396:0.192308, , 
FFI16_RS14930, 2301.3, , , , , 
FFI16_RS14935, 3678.7, , 700:3:0.0625:0.142857, 700:1:0.0181818:0.210526, , 
FFI16_RS14940, 250.7, , , , , 
FFI16_RS14945, 973.7, , , , , 
FFI16_RS14950, 880.3, , , , , 
FFI16_RS14955, 541.7, , , 500:1:0.0322581:0.157895, , 
FFI16_RS14960, 705.0, , , , , 
FFI16_RS14965, 234.0, , , , , 
FFI16_RS14970, 1112.0, , , , , 
FFI16_RS14975, 657.0, , , , , 
FFI16_RS14980, 981.3, , , , , 
FFI16_RS14985, 917.3, , , , , 
FFI16_RS14990, 705.7, , 500:1:0.0119048:0.132075;500:1:0.047619:0.188679, , 700:1:0.0392157:0.127273, 
FFI16_RS14995, 781.7, , , , , 
FFI16_RS15000, 571.3, , , , , 
FFI16_RS15005, 1182.3, , , , , 
FFI16_RS15010, 825.3, , , , , 
FFI16_RS15015, 1039.0, , , , , 
FFI16_RS15020, 956.0, , 700:3:0.0810811:0.142857, , , 
FFI16_RS15025, 718.7, , , , , 
FFI16_RS15030, 764.7, , , , , 
FFI16_RS15035, 499.7, , , , , 
FFI16_RS15040, 1400.7, , , , , 
FFI16_RS15045, 531.3, , , , , 
FFI16_RS15050, 783.7, , , , , 
FFI16_RS15055, 407.0, , , , , 
FFI16_RS15060, 2114.0, , , , , 
FFI16_RS15065, 1139.7, , , , , 
FFI16_RS15070, 809.3, , 500:1:0.015873:0.155556, , , 
FFI16_RS15075, 633.7, , , , , 
FFI16_RS15080, 413.7, 500:1:0.0454545:0.1875;800:3:0.16:0.272727;200:1:0.0454545:0.4, 800:3:0.142857:0.25, 600:1:0.0714286:0.148148, 500:3:0.179487:0.21875, 
FFI16_RS15085, 854.3, , 600:3:0.0483871:0.138889;700:1:0.0535714:0.15625;700:1:0.0517241:0.15625;700:1:0.0526316:0.1875;700:1:0.0357143:0.21875;600:1:0.0526316:0.21875;700:1:0.0333333:0.176471;600:3:0.0892857:0.171429;500:3:0.0793651:0.153846, , 700:1:0.027027:0.142857;700:1:0.0263158:0.156863;700:1:0.027027:0.156863;700:1:0.025641:0.153846, 
FFI16_RS15090, 643.3, , , , , 
FFI16_RS15095, 822.0, , , , , 
FFI16_RS15100, 419.0, , , , , 
FFI16_RS15105, 581.7, , , , , 
FFI16_RS15110, 727.0, , , , , 
FFI16_RS15115, 829.7, , , , , 
FFI16_RS15120, 1091.7, 500:3:0.122449:0.25, , , , 
FFI16_RS15125, 810.7, , 500:3:0.0952381:0.2;500:3:0.0847458:0.228571, , , 
FFI16_RS15130, 1109.7, , , , , 
FFI16_RS15135, 697.7, , , , , 
FFI16_RS15140, 731.7, , , , , 
FFI16_RS15145, 827.0, 300:1:0:0.12, , , , 
FFI16_RS15150, 750.3, , , , , 
FFI16_RS15155, 1138.0, , , , , 
FFI16_RS15160, 679.7, , , , , 
FFI16_RS15165, 633.3, , , , , 
FFI16_RS15170, 766.7, , , , , 
FFI16_RS15175, 719.0, , , , , 
FFI16_RS15180, 270.3, , , , , 
FFI16_RS15185, 271.3, , , , , 
FFI16_RS15200, 285.3, , , , , 
FFI16_RS15205, 291.7, , , , , 
FFI16_RS15210, 974.3, , , , , 
FFI16_RS15215, 362.0, , , , , 
FFI16_RS15220, 823.0, , , , , 
FFI16_RS15225, 593.0, , , , , 
FFI16_RS15235, 882.3, , , , , 
FFI16_RS15240, 400.3, , , , , 
FFI16_RS15245, 1404.0, , 500:1:0.0289855:0.133333, , , 
FFI16_RS15250, 214.0, , , , , 
FFI16_RS15255, 613.0, , , , , 
FFI16_RS15260, 659.7, , 500:3:0.163265:0.163265;800:3:0.140351:0.140351;800:3:0.15873:0.15873, 500:1:0.0677966:0.159091, 600:3:0.0689655:0.185185;600:3:0.111111:0.147059;700:3:0.0967742:0.146341, 
FFI16_RS15265, 845.0, , , , , 
FFI16_RS15270, 927.0, , , , , 
FFI16_RS15275, 1490.0, , , , , 
FFI16_RS15280, 702.3, , , , , 
FFI16_RS15285, 408.7, , , , , 
FFI16_RS15290, 144.3, , , , , 
FFI16_RS15295, 1710.0, 500:1:0.0196078:0.193548, , , , 
FFI16_RS15300, 576.7, , , , , 
FFI16_RS15305, 537.0, 500:1:0.0510204:0.147059, 500:1:0.038961:0.121212;500:1:0.0641026:0.132353, , 700:3:0.0561798:0.13253;500:3:0.140845:0.140845;500:3:0.135135:0.166667, 
FFI16_RS15310, 330.3, , , , , 
FFI16_RS15315, 671.3, , , , , 
FFI16_RS15320, 452.7, , , , , 
FFI16_RS15325, 1672.3, 600:3:0.15625:0.206897;600:3:0.155556:0.238095, , , 300:1:0.107143:0.333333, 
FFI16_RS15330, 1030.0, , , , , 
FFI16_RS15335, 330.3, , , , , 
FFI16_RS15340, 808.0, , , , , 
FFI16_RS15345, 871.0, , , , , 
FFI16_RS15350, 483.3, , , , 100:1:0.12:0.25;300:1:0:0.142857, 
FFI16_RS15355, 701.3, , , , , 
FFI16_RS15360, 666.0, , , , , 
FFI16_RS15365, 787.7, , , , , 
FFI16_RS15370, 171.0, , , , , 
FFI16_RS15375, 236.0, , , , , 
FFI16_RS15380, 349.7, , , , , 
FFI16_RS15385, 761.0, , , , , 
FFI16_RS15390, 789.3, , , , , 
FFI16_RS15395, 790.0, , , , , 
FFI16_RS15400, 331.3, , , , , 
FFI16_RS15405, 845.3, , , , , 
FFI16_RS15410, 756.0, , , , , 
FFI16_RS15415, 487.7, , , , , 
FFI16_RS15420, 421.7, , , , , 
FFI16_RS15425, 321.7, , , , , 
FFI16_RS15430, 759.7, , , , , 
FFI16_RS15435, 1059.0, , , , , 
FFI16_RS15440, 1028.7, , , , , 
FFI16_RS15445, 1122.7, , , , , 
FFI16_RS15450, 680.7, , , , , 
FFI16_RS15455, 192.7, , , , , 
FFI16_RS15460, 684.7, , 800:3:0.108108:0.15;500:1:0.047619:0.142857;500:1:0.0232558:0.166667;500:1:0.0454545:0.166667;500:1:0.0425532:0.15;500:1:0.0192308:0.190476, 500:1:0.0740741:0.233333;500:1:0.0754717:0.259259;500:1:0.0545455:0.296296;500:1:0.0769231:0.192308;500:1:0.031746:0.166667;500:1:0.047619:0.225806;500:1:0.03125:0.147059;500:1:0.0441176:0.216216;500:1:0.0447761:0.162162;500:1:0.028169:0.175;500:1:0.0405405:0.170732, 500:1:0.0697674:0.153846;500:1:0.0810811:0.153846;500:1:0.0227273:0.125, 
FFI16_RS15465, 178.3, , , , , 
FFI16_RS15470, 692.3, , , , , 
FFI16_RS15475, 1422.3, , , , , 
FFI16_RS15480, 152.3, , , , , 
FFI16_RS15485, 744.7, , , , , 
FFI16_RS15490, 444.3, , , , , 
FFI16_RS15495, 798.7, , , , , 
FFI16_RS15500, 447.3, , , , , 
FFI16_RS15505, 1160.0, , , , , 
FFI16_RS15510, 553.3, , , , , 
FFI16_RS15520, 432.7, , , , , 
FFI16_RS15525, 689.7, , , , , 
FFI16_RS15530, 889.0, , , , , 
FFI16_RS15535, 609.7, , , , 100:1:0.0675676:0.208333, 
FFI16_RS15540, 1105.0, , , , , 
FFI16_RS15545, 610.3, , , , , 
FFI16_RS15550, 845.7, , , , , 
FFI16_RS15555, 2266.0, , , , , 
FFI16_RS15560, 943.3, , , , , 
FFI16_RS15565, 181.3, , , , , 
FFI16_RS15570, 139.0, , , , , 
FFI16_RS15575, 450.0, , , , , 
FFI16_RS15580, 1382.7, , , , , 
FFI16_RS15585, 586.0, 600:3:0.107527:0.287356, 500:1:0.0571429:0.146341, , 500:3:0.258065:0.682927, 
FFI16_RS15590, 359.3, , , , , 
FFI16_RS15595, 182.3, , , , , 
FFI16_RS15600, 348.7, , , , , 
FFI16_RS15605, 650.7, , , , , 
FFI16_RS15610, 921.3, , , , , 
FFI16_RS15615, 542.0, , , , , 
FFI16_RS15620, 1218.0, , , 700:1:0.0446429:0.130435, , 
FFI16_RS15625, 614.0, , , , , 
FFI16_RS15630, 798.7, , , , , 
FFI16_RS15635, 1231.0, , 500:1:0.0108696:0.134615, , , 
FFI16_RS15640, 1202.3, , , , , 
FFI16_RS15645, 1576.0, 100:1:0.00763359:0.153846, , , , 
FFI16_RS15650, 910.3, , , , , 
FFI16_RS15655, 693.0, , , , , 
FFI16_RS15660, 527.7, , , , , 
FFI16_RS15665, 683.3, , , , , 
FFI16_RS15670, 1502.0, , , , , 
FFI16_RS15675, 430.0, , , , , 
FFI16_RS15680, 259.7, , , , , 
FFI16_RS15685, 621.0, , , , , 
FFI16_RS15690, 415.7, , , , , 
FFI16_RS15695, 723.3, , , , , 
FFI16_RS15700, 414.0, , , , , 
FFI16_RS15705, 2747.0, , , , , 
FFI16_RS15710, 594.7, , , , , 
FFI16_RS15715, 628.3, 500:1:0.0606061:0.142857, , 500:3:0.0891089:0.2, 600:1:0.0769231:0.174603, 
FFI16_RS15720, 454.3, , , , , 
FFI16_RS15725, 351.7, , , , , 
FFI16_RS15730, 587.7, , , , , 
FFI16_RS15735, 825.3, , , , , 
FFI16_RS15740, 1216.7, , , , , 
FFI16_RS15745, 289.3, , , , , 
FFI16_RS15750, 221.0, , , , , 
FFI16_RS15755, 334.7, , , , , 
FFI16_RS15760, 894.7, , , , , 
FFI16_RS15765, 495.3, , , , , 
FFI16_RS15770, 1044.7, , , , , 
FFI16_RS15775, 856.0, , , , , 
FFI16_RS15780, 1526.0, , , , , 
FFI16_RS15785, 779.3, , , , , 
FFI16_RS15790, 1271.7, , , , , 
FFI16_RS15795, 1285.7, , , , , 
FFI16_RS15800, 1576.0, , , , , 
FFI16_RS15805, 441.3, , , , , 
FFI16_RS15810, 650.0, , , , , 
FFI16_RS15815, 361.7, , , , , 
FFI16_RS15820, 774.3, , , , , 
FFI16_RS15825, 562.0, , , 700:3:0.0841121:0.190476;700:1:0.0526316:0.130435;500:1:0.0377358:0.142857;700:3:0.0761905:0.2, 800:3:0.152174:0.152174, 
FFI16_RS15830, 535.7, , , , , 
FFI16_RS15835, 895.3, , , , , 
FFI16_RS15840, 401.0, , , , , 
FFI16_RS15845, 925.7, , , , , 
FFI16_RS15850, 497.3, , , , , 
FFI16_RS15855, 3741.7, , 800:3:0.176471:0.176471;500:1:0.0740741:0.15, , , 
FFI16_RS15860, 335.3, , , , , 
FFI16_RS15865, 845.0, , , , , 
FFI16_RS15870, 636.3, , , , , 
FFI16_RS15875, 636.0, , , , , 
FFI16_RS15880, 635.7, , , , , 
FFI16_RS15885, 836.7, , , , 500:1:0.0652174:0.183673, 
FFI16_RS15890, 850.3, 800:3:0.163636:0.163636;800:3:0.150943:0.150943;800:3:0.166667:0.166667;800:3:0.173077:0.173077, 700:1:0.0441176:0.176471;500:1:0.0724638:0.136364;500:3:0.112903:0.190476, 700:1:0.030303:0.137931, 500:3:0.0882353:0.16129;500:1:0.0555556:0.16129;500:1:0.0833333:0.2;700:1:0.0810811:0.152174;500:1:0.0540541:0.142857, 
FFI16_RS15895, 871.3, , , , , 
FFI16_RS15900, 595.3, , , , 500:1:0:0.153846, 
FFI16_RS15905, 297.3, , , , , 
FFI16_RS15910, 724.3, , , , , 
FFI16_RS15915, 954.7, , , , , 
FFI16_RS15920, 987.3, , , , , 
FFI16_RS15925, 489.7, 300:1:0:0.12, , , , 
FFI16_RS15930, 502.7, , , , , 
FFI16_RS15940, 720.7, , , , 500:1:0.153846:0.1875;800:3:0.153846:0.153846;800:3:0.148148:0.148148;500:1:0.0740741:0.235294, 
FFI16_RS15945, 319.7, , , , , 
FFI16_RS15950, 251.0, , , , , 
FFI16_RS15955, 230.0, , , , , 
FFI16_RS15960, 892.3, , , , , 
FFI16_RS15965, 520.0, , , , , 
FFI16_RS15970, 1083.3, , , , , 
FFI16_RS15975, 901.3, , , , , 
FFI16_RS15980, 492.7, , , , , 
FFI16_RS15985, 596.0, , , , , 
FFI16_RS15990, 1354.3, , , , , 
FFI16_RS15995, 1078.0, , , , , 
FFI16_RS16000, 1728.0, , , , , 
FFI16_RS16005, 978.0, , , , , 
FFI16_RS16010, 496.0, , , , , 
FFI16_RS16015, 342.0, , , , , 
FFI16_RS16020, 876.0, , , , , 
FFI16_RS16025, 1275.7, , , , , 
FFI16_RS16030, 1223.3, 500:1:0.0307692:0.142857, , , , 
FFI16_RS16035, 379.7, , , , , 
FFI16_RS16040, 384.0, , , , , 
FFI16_RS16045, 147.0, , , , , 
FFI16_RS16050, 360.7, , , , , 
FFI16_RS16055, 480.0, , , , , 
FFI16_RS16060, 1040.7, , , , , 
FFI16_RS16065, 1035.3, , , , , 
FFI16_RS16075, 605.7, , , , , 
FFI16_RS16080, 630.0, , , , , 
FFI16_RS16085, 1623.7, , , 300:1:0.0394737:0.181818, 700:1:0.0512821:0.166667, 
FFI16_RS16090, 840.3, , , , , 
FFI16_RS16095, 937.7, , , , , 
FFI16_RS16100, 426.7, , , , , 
FFI16_RS16105, 371.3, , , , , 
FFI16_RS16115, 1927.7, , , , , 
FFI16_RS16120, 752.0, , , , , 
FFI16_RS16125, 477.3, , , , , 
FFI16_RS16130, 582.0, , , , , 
FFI16_RS16135, 481.0, , , , , 
FFI16_RS16140, 926.0, , , , , 
FFI16_RS16145, 617.3, , , , , 
FFI16_RS16150, 863.3, , , , , 
FFI16_RS16155, 561.3, , , , , 
FFI16_RS16160, 583.3, , , , , 
FFI16_RS16165, 964.7, , , , , 
FFI16_RS16170, 650.0, , , , , 
FFI16_RS16175, 704.0, , , , , 
FFI16_RS16180, 1399.0, , , , , 
FFI16_RS16185, 518.7, , , , , 
FFI16_RS16190, 781.3, , , , , 
FFI16_RS16195, 786.3, , , , , 
FFI16_RS16200, 501.3, , , , , 
FFI16_RS16205, 568.3, , , , , 
FFI16_RS16210, 1187.3, , , , , 
FFI16_RS16215, 1111.0, , , , , 
FFI16_RS16220, 687.0, , , , , 
FFI16_RS16225, 609.3, , , , , 
FFI16_RS16230, 1512.7, , 500:1:0:0.136364;500:1:0.0166667:0.16, , , 
FFI16_RS16235, 878.7, , , , , 
FFI16_RS16240, 1001.7, , , , , 
FFI16_RS16245, 926.0, , , , , 
FFI16_RS16250, 818.7, , , , , 
FFI16_RS16255, 1056.0, , , , , 
FFI16_RS16260, 1019.0, , 500:1:0.0347826:0.129032, , , 
FFI16_RS16265, 814.7, , , , , 
FFI16_RS16270, 549.3, , , , , 
FFI16_RS16275, 482.0, , , , , 
FFI16_RS16280, 507.0, , , , , 
FFI16_RS16285, 1899.7, , , 500:1:0.0614035:0.145833;500:1:0.0322581:0.14, , 
FFI16_RS16290, 1762.7, , , , , 
FFI16_RS16295, 459.0, , , , , 
FFI16_RS16300, 315.7, , , , , 
FFI16_RS16305, 1540.7, , , , , 
FFI16_RS16310, 217.0, , , , , 
FFI16_RS16315, 3017.0, , , , , 
FFI16_RS16320, 99.0, , , , , 
FFI16_RS16325, 165.0, , , , , 
FFI16_RS16330, 1639.0, , , , , 
FFI16_RS16340, 747.3, , , , , 
FFI16_RS16345, 319.3, , , , , 
FFI16_RS16350, 660.7, , , , , 
FFI16_RS16355, 498.0, , , , , 
FFI16_RS16365, 1404.3, , , , , 
FFI16_RS16370, 964.7, , , , , 
FFI16_RS16375, 309.0, , , , , 
FFI16_RS16380, 511.3, , , , , 
FFI16_RS16385, 866.7, , , , , 
FFI16_RS16390, 998.0, , , , , 
FFI16_RS16395, 850.0, , , , , 
FFI16_RS16400, 376.3, , , , , 
FFI16_RS16405, 342.0, , , , , 
FFI16_RS16410, 612.7, , , , , 
FFI16_RS16415, 485.7, , , , , 
FFI16_RS16420, 1016.3, , , , , 
FFI16_RS16425, 458.7, , , , , 
FFI16_RS16430, 768.0, 600:3:0.217391:0.416667;600:3:0.166667:0.416667, 300:3:0.25:0.285714;500:3:0.25:0.25;500:3:0.222222:0.222222;300:1:0:0.272727;300:1:0.1:0.272727;500:1:0.047619:0.166667;500:1:0.0434783:0.210526, , 500:3:0.166667:0.263158;500:3:0.166667:0.4;700:1:0:0.173913;300:1:0.0714286:0.4, 
FFI16_RS16435, 1060.0, , , , , 
FFI16_RS16440, 763.7, 800:3:0.161765:0.161765, , , 600:1:0.0714286:0.195652, 
FFI16_RS16445, 897.7, , , , , 
FFI16_RS16450, 567.0, , , , , 
FFI16_RS16455, 1082.3, , , 700:1:0.0232558:0.125, , 
FFI16_RS16460, 1005.7, , , , , 
FFI16_RS16465, 475.7, , , , , 
FFI16_RS16470, 1172.0, 300:1:0.091954:0.176471, , , 500:1:0.0571429:0.139535, 
FFI16_RS16475, 1008.0, , , , , 
FFI16_RS16480, 404.0, , , , , 
FFI16_RS16485, 243.7, , , , , 
FFI16_RS16490, 416.7, , , , , 
FFI16_RS16495, 708.3, , 500:1:0.0215054:0.12963, , , 
FFI16_RS16500, 546.0, , , , , 
FFI16_RS16505, 648.3, , , , , 
FFI16_RS16510, 679.3, , , , , 
FFI16_RS16515, 639.3, , , , , 
FFI16_RS16520, 922.3, , , , , 
FFI16_RS16525, 718.0, 300:1:0.0795455:0.2, , 700:1:0.0619469:0.181818, , 
FFI16_RS16530, 630.0, , , , , 
FFI16_RS16535, 583.3, , , , , 
FFI16_RS16540, 746.7, , , , , 
FFI16_RS16545, 536.0, , , , , 
FFI16_RS16550, 823.0, , , , , 
FFI16_RS16555, 1630.7, , 500:1:0.0133333:0.117647, , , 
FFI16_RS16560, 1451.3, , , , , 
FFI16_RS16565, 276.0, , , , , 
FFI16_RS16570, 346.7, , , , , 
FFI16_RS16575, 442.7, , , , , 
FFI16_RS16580, 664.0, , , , , 
FFI16_RS16585, 1472.3, , , , , 
FFI16_RS16590, 888.7, , , , , 
FFI16_RS16595, 175.7, , , , , 
FFI16_RS16600, 1377.7, , , , , 
FFI16_RS16605, 486.7, , , , , 
FFI16_RS16610, 1549.7, , , , , 
FFI16_RS16615, 2077.7, 500:3:0.0958904:0.156863, 800:3:0.0869565:0.142857, 600:3:0.0833333:0.172414, , 
FFI16_RS16620, 522.7, , , , , 
FFI16_RS16625, 1034.0, , , , , 
FFI16_RS16630, 101.0, , , , , 
FFI16_RS16635, 172.0, , , , , 
FFI16_RS16640, 496.7, , , , , 
FFI16_RS16645, 749.0, , , , , 
FFI16_RS16655, 101.0, , , , , 
FFI16_RS16660, 172.0, , , , , 
FFI16_RS16665, 759.7, , , , , 
FFI16_RS16675, 814.7, , 500:1:0.0224719:0.134615, , , 
FFI16_RS16680, 334.0, , , , , 
FFI16_RS16685, 1474.0, , , , , 
FFI16_RS16690, 968.7, , , , , 
FFI16_RS16695, 958.3, , , , , 
FFI16_RS16700, 407.7, , , , , 
FFI16_RS16705, 579.7, , , , , 
FFI16_RS16710, 801.7, , , , , 
FFI16_RS16715, 537.0, , , , , 
FFI16_RS16720, 614.7, , , , , 
FFI16_RS16725, 1924.3, , , 500:1:0.0253165:0.133333, , 
FFI16_RS16730, 394.0, , , , , 
FFI16_RS16735, 794.7, , , , , 
FFI16_RS16740, 476.3, , , , , 
FFI16_RS16745, 1195.3, , 700:1:0.0363636:0.115385, , , 
FFI16_RS16750, 517.3, , , , , 
FFI16_RS16755, 400.7, , , , , 
FFI16_RS16760, 546.0, , , , , 
FFI16_RS16765, 1783.7, , , , , 
FFI16_RS16770, 506.7, , , , , 
FFI16_RS16775, 979.0, 500:3:0.0677966:0.18, , 700:3:0.0762712:0.153846, 500:3:0.183673:0.183673;800:3:0.163265:0.163265;800:3:0.1875:0.1875;800:3:0.142857:0.152174;800:3:0.142857:0.142857, 
FFI16_RS16780, 1422.7, , , , , 
FFI16_RS16790, 292.0, , , , , 
FFI16_RS16795, 1338.0, , , , , 
FFI16_RS16800, 1123.0, , , , , 
FFI16_RS16805, 250.0, , , , , 
FFI16_RS16810, 950.0, , , , , 
FFI16_RS16815, 655.3, , , , , 
FFI16_RS16820, 1757.3, , , , , 
FFI16_RS16825, 750.3, , , , , 
FFI16_RS16830, 986.3, , , , , 
FFI16_RS16840, 951.7, , , 700:3:0.0666667:0.135135, , 
FFI16_RS16845, 100.0, , , , , 
FFI16_RS16850, 157.0, , , , , 
FFI16_RS16855, 100.0, , , , , 
FFI16_RS16860, 156.0, , , , , 
FFI16_RS16865, 686.7, , , , , 
FFI16_RS16870, 714.3, , , 300:1:0.0461538:0.142857;100:3:0.185714:0.288136;300:1:0.0540541:0.178571;300:1:0.038961:0.142857, 700:3:0.166667:0.166667;800:3:0.16:0.16, 
FFI16_RS16875, 1603.0, , , , 500:1:0.0816327:0.131579, 
FFI16_RS16880, 1160.7, , , , , 
FFI16_RS16885, 674.7, , , , , 
FFI16_RS16890, 867.0, , , , , 
FFI16_RS16895, 623.7, , , , , 
FFI16_RS16900, 673.0, , , , , 
FFI16_RS16905, 774.0, , , , , 
FFI16_RS16910, 852.0, , , , , 
FFI16_RS16915, 712.7, , , , , 
FFI16_RS16920, 636.7, , , , , 
FFI16_RS16925, 703.3, , , , , 
FFI16_RS16930, 367.3, , , , , 
FFI16_RS16935, 1328.7, , , , , 
FFI16_RS16940, 341.0, , , , , 
FFI16_RS16945, 272.0, , , , , 
FFI16_RS16950, 866.3, 300:1:0.0392157:0.171429, , , , 
FFI16_RS16955, 1706.0, , , , , 
FFI16_RS16960, 698.3, , , , , 
FFI16_RS16965, 1438.7, , , , , 
FFI16_RS16970, 492.7, , , , , 
FFI16_RS16975, 936.7, , , , , 
FFI16_RS16980, 1335.0, , , , , 
FFI16_RS16985, 422.0, , , , , 
FFI16_RS16990, 720.3, , , , , 
FFI16_RS16995, 624.0, , , , , 
FFI16_RS17000, 1558.7, 700:1:0.0588235:0.152174, , 600:1:0.0508475:0.142857, , 
FFI16_RS17005, 341.7, , , , , 
FFI16_RS17010, 459.3, 500:1:0.0546875:0.15625, , , 500:3:0.078125:0.174757;500:3:0.0923077:0.158879;500:3:0.0447761:0.138889, 
FFI16_RS17015, 259.3, , , , , 
FFI16_RS17020, 666.0, , , , , 
FFI16_RS17025, 1061.0, , 500:3:0.2:0.2;800:3:0.151515:0.151515;500:3:0.135417:0.135417, 700:1:0.0434783:0.142857, 500:1:0.0533333:0.148148, 
FFI16_RS17030, 664.7, , , , , 
FFI16_RS17035, 987.3, , , , , 
FFI16_RS17040, 1174.7, , , , , 
FFI16_RS17045, 959.0, , , , , 
FFI16_RS17050, 2266.0, , 700:3:0.101695:0.192308, , , 
FFI16_RS17055, 554.3, , , , , 
FFI16_RS17060, 1344.3, , , , 800:3:0.147059:0.147059, 
FFI16_RS17065, 280.3, , , , , 
FFI16_RS17070, 369.7, , , , , 
FFI16_RS17075, 1094.7, , , , , 
FFI16_RS17080, 1243.0, , , , , 
FFI16_RS17085, 332.3, , , , , 
FFI16_RS17095, 701.3, , , , , 
