Identifier, Size, 1C1, 1C2, 1C3, 1C4, 1C5
CCNA_01178, 364.3, , , , , 
CCNA_01179, 547.3, , , , , 
CCNA_01180, 1668.0, , , , , 
CCNA_01181, 484.0, , , , , 
CCNA_01182, 536.0, , , , , 
CCNA_01183, 788.0, 400:3:0.105263;400:3:0.0689655, , , 400:3:0.0769231, 
CCNA_01184, 339.0, , , , , 
CCNA_01185, 355.7, , , , , 
CCNA_01186, 341.3, , , , , 
CCNA_01187, 510.7, , , , , 
CCNA_01188, 672.7, , , , , 
CCNA_01189, 2258.3, , , , , 
CCNA_01190, 1237.3, , , 600:3:0.194444, 300:1:0.0666667;300:3:0.133333;400:3:0.142857;400:3:0.114286, 300:3:0.196429
CCNA_01191, 933.7, , , , , 
CCNA_01192, 676.0, , , , , 
CCNA_01193, 1342.7, , , 600:1:0.0215054, 100:3:0.161616, 
CCNA_01194, 1877.0, , , , , 
CCNA_01195, 859.0, , , , , 
CCNA_01196, 1469.0, 400:3:0.0397727, , , , 
CCNA_01197, 221.0, , , 100:3:0.236364, , 400:1:0.0628272;400:3:0.0920245
CCNA_01198, 764.3, , , , , 
CCNA_01199, 649.7, , , , , 
CCNA_01200, 1682.7, , , , , 400:3:0.0662252
CCNA_01201, 392.7, , , , , 300:1:0.0526316
CCNA_01202, 1831.3, , , , 400:3:0.0892857, 
CCNA_01203, 1519.7, , 600:3:0.0683761, , , 400:1:0
CCNA_01204, 797.3, , , , , 
CCNA_01205, 748.0, , , , , 
CCNA_01206, 545.3, , , , , 
CCNA_01207, 872.3, , , , , 
CCNA_01208, 438.3, , , , , 
CCNA_01209, 848.7, , , , , 400:3:0.125
CCNA_01210, 672.3, , , , , 
CCNA_01211, 651.3, , , , , 
CCNA_01212, 771.3, , , , , 400:1:0.0459184
CCNA_01213, 785.0, , , , , 400:1:0.0439024;400:1:0.0405405
CCNA_01214, 909.3, , , , , 
CCNA_01215, 426.0, , , , , 
CCNA_01216, 759.3, , , , , 
CCNA_01217, 839.0, , , , , 
CCNA_01218, 660.7, , , , , 
CCNA_01219, 645.3, , , , , 
CCNA_01220, 896.7, , , , , 
CCNA_01221, 268.7, , , , , 
CCNA_01222, 711.7, , , , , 
CCNA_01223, 1253.0, , 600:3:0.180328, , , 
CCNA_01224, 1003.3, , , , , 
CCNA_01225, 830.7, , , , , 
CCNA_01226, 560.0, , , , , 
CCNA_01227, 867.7, , , , , 
CCNA_01228, 467.3, , , , , 
CCNA_01229, 1059.3, , , , , 
CCNA_01230, 1258.3, , , , , 400:1:0.0181818
CCNA_01231, 750.0, , , , , 
CCNA_01232, 367.3, , , , , 
CCNA_01233, 751.0, , , , , 
CCNA_01234, 815.0, , , , , 
CCNA_01235, 532.0, , , , , 
CCNA_01236, 167.0, , , , , 
CCNA_01237, 204.7, , , , , 
CCNA_01238, 628.0, , 100:3:0.392857, , , 
CCNA_01239, 1050.7, , , , , 
CCNA_01240, 654.0, , , , , 
CCNA_01241, 628.0, , , , , 
CCNA_01242, 1290.0, , , 600:1:0.049505, 400:3:0.0758294, 
CCNA_01243, 1793.7, , , , , 
CCNA_01244, 415.3, , , , , 400:1:0.0295858
CCNA_01245, 589.3, , , , , 
CCNA_01246, 674.7, , , , , 
CCNA_01247, 1161.3, , , , , 400:1:0.0411765
CCNA_01248, 581.3, , , , , 400:1:0.0347826
CCNA_01249, 590.3, , , , , 
CCNA_01250, 686.0, , , , , 
CCNA_01251, 534.7, , , , , 
CCNA_01252, 1617.3, , , , 500:3:0.0677291, 400:1:0.033557
CCNA_01253, 767.3, , , , , 
CCNA_01254, 347.0, , , , , 
CCNA_01255, 210.7, , , , , 
CCNA_01256, 731.7, , , , , 
CCNA_01257, 720.0, , , , , 
CCNA_01258, 594.0, , , , , 
CCNA_01259, 642.7, , , , , 
CCNA_01260, 589.3, , , , , 
CCNA_01261, 920.3, , , , , 
CCNA_01262, 2304.0, , , , , 400:3:0.0537634
CCNA_01263, 1753.0, , , , , 
CCNA_01264, 464.7, , , , , 
CCNA_01265, 187.0, , , , , 
CCNA_01266, 266.7, , , , , 
CCNA_01267, 620.3, , , , , 
CCNA_01268, 465.0, , , , , 400:1:0.0609137
CCNA_01269, 475.3, , , , , 
CCNA_01270, 217.0, , , , , 
CCNA_01271, 496.0, , , , , 
CCNA_01272, 313.7, , , , , 
CCNA_01273, 359.3, , , , , 
CCNA_01274, 1210.7, , , , , 
CCNA_01275, 669.3, , , , , 
CCNA_01276, 267.0, , , , , 
CCNA_01277, 1059.3, , , , , 
CCNA_01278, 460.3, , , , , 
CCNA_01279, 607.0, , , , , 
CCNA_01280, 909.3, , , , , 
CCNA_01281, 1164.7, , , , , 
CCNA_01282, 839.0, , , , , 
CCNA_01283, 833.3, , , , , 
CCNA_01284, 621.3, , , , , 
CCNA_01285, 806.0, , , , , 
CCNA_01286, 199.3, , , , , 
CCNA_01287, 831.3, , , , , 
CCNA_01288, 894.7, , , , , 
CCNA_01289, 373.7, , , , , 
CCNA_01290, 850.3, , , , , 
CCNA_01291, 755.0, , , , , 400:1:0.0393258
CCNA_01292, 305.7, , , , , 
CCNA_01293, 327.0, , , , , 
CCNA_01294, 342.3, , , , , 
CCNA_01295, 661.3, , , , , 
CCNA_01296, 1493.0, , , , , 400:1:0.0190476;400:1:0.0660377;400:1:0.028436;400:3:0.0744681
CCNA_01297, 719.0, , , , , 400:3:0.0984848
CCNA_01298, 958.0, , , , , 
CCNA_01299, 569.0, , , , , 
CCNA_01300, 694.7, , , , , 400:1:0.0285714
CCNA_01301, 1703.0, , , , , 
CCNA_01302, 889.3, , , , , 400:1:0.0211268
CCNA_01303, 728.3, , , , , 
CCNA_01304, 251.3, , , , , 
CCNA_01305, 245.7, , , , , 
CCNA_01306, 582.3, , , , , 
CCNA_01307, 473.7, , , , , 
CCNA_01308, 223.0, , , , , 
CCNA_01309, 627.0, , , , , 
CCNA_01310, 216.3, , , , , 
CCNA_01311, 289.0, , , , , 
CCNA_01312, 565.0, , , , , 
CCNA_01313, 335.3, , , , , 
CCNA_01314, 151.0, , , , , 
CCNA_01315, 193.7, , , , , 
CCNA_01316, 294.0, , , , , 
CCNA_01317, 236.7, , , , , 
CCNA_01318, 425.0, , , , , 
CCNA_01319, 253.7, , , , , 
CCNA_01320, 310.0, , , , , 
CCNA_01321, 417.7, , , , , 
CCNA_01322, 262.3, , , , , 
CCNA_01323, 461.7, , , , , 
CCNA_01324, 140.3, , , , , 
CCNA_01325, 461.3, , , , , 
CCNA_01326, 1112.3, , , , , 
CCNA_01327, 525.7, , , , , 
CCNA_01328, 378.3, , , , , 
CCNA_01329, 305.7, , , , , 
CCNA_01330, 843.3, , , , , 
CCNA_01332, 413.7, , , , , 
CCNA_01333, 389.7, , , , , 
CCNA_01334, 625.7, , , , , 
CCNA_01335, 778.0, , , , , 
CCNA_01336, 988.7, , , , , 
CCNA_01337, 1263.3, , , , , 
CCNA_01338, 417.7, , , , , 
CCNA_01339, 237.0, , , , , 
CCNA_01340, 916.0, , , , , 
CCNA_01341, 1143.0, , , , , 
CCNA_01342, 1068.7, , , , , 
CCNA_01343, 594.0, , , , , 
CCNA_01344, 381.0, , , , , 
CCNA_01345, 677.0, , , , , 
CCNA_01346, 610.3, , , , , 
CCNA_01347, 504.3, , , , , 500:3:0.104167
CCNA_01348, 523.0, , , , , 400:3:0.0681818
CCNA_01349, 411.7, , , , , 
CCNA_01350, 290.7, , , , , 
CCNA_01351, 550.3, , , , , 
CCNA_01352, 1310.0, , , , , 
CCNA_01353, 1587.7, , , , , 
CCNA_01354, 827.7, , , , , 
CCNA_01355, 722.7, , , , , 
CCNA_01356, 1548.7, , , , , 
CCNA_01357, 1368.0, , , , , 
CCNA_01358, 674.0, , , , , 
CCNA_01359, 606.3, , , , , 
CCNA_01360, 1163.3, , , , , 
CCNA_01361, 353.3, , , , , 
CCNA_01362, 480.3, , , , , 
CCNA_01363, 974.3, , , , , 
CCNA_01364, 859.3, , , , , 
CCNA_01365, 485.0, , , , , 
CCNA_01366, 248.0, , , , , 
CCNA_01367, 652.0, , , , , 
CCNA_01368, 1031.0, 400:3:0.0636943, , , , 
CCNA_01369, 969.3, , 600:3:0.140845, , , 
CCNA_01371, 326.0, , , , , 
CCNA_01372, 534.3, , , , , 
CCNA_01373, 591.0, , , , , 
CCNA_01374, 1348.0, , , , , 300:3:0.092437
CCNA_01375, 397.0, , , , , 400:1:0.0425532
CCNA_01376, 633.7, , , 500:3:0.0447761, 400:3:0.0847458, 
CCNA_01377, 212.7, , , , , 
CCNA_01378, 522.3, , , , , 
CCNA_01379, 1165.7, , , , , 400:1:0.0331492
CCNA_01380, 496.3, , , , , 
CCNA_01381, 2178.0, , , , , 
CCNA_01382, 1430.3, , , , 500:1:0.0172414, 
CCNA_01383, 281.7, , , , , 
CCNA_01384, 1180.3, , , , , 
CCNA_01385, 558.3, , , , , 
CCNA_01386, 553.0, , , , , 
CCNA_01387, 1000.7, , , 500:3:0.108696, , 
CCNA_01388, 791.0, , , , , 
CCNA_01389, 790.0, , , , , 
CCNA_01390, 1268.7, , , , , 
CCNA_01391, 871.3, , , , , 400:1:0.027972
CCNA_01392, 437.0, , , , , 
CCNA_01393, 1231.3, 400:1:0.032, 600:3:0.175573, , , 
CCNA_01394, 697.7, 400:1:0.019802, , , , 
CCNA_01395, 1328.7, 300:2:0.986577, , , , 
CCNA_01396, 1357.3, , , , , 
CCNA_01397, 681.0, , , , , 
CCNA_01398, 480.0, , , , 400:3:0.118644, 
CCNA_01399, 1166.7, , , , , 
CCNA_01400, 355.7, , , , , 
CCNA_01403, 794.3, , , , , 
CCNA_01404, 1568.0, , 500:3:0.149606, , , 
CCNA_01405, 309.3, , , , , 
CCNA_01406, 688.0, , , , , 400:1:0.0233918
CCNA_01407, 465.0, , , , , 
CCNA_01408, 291.7, , , , , 
CCNA_01409, 790.3, , , , , 
CCNA_01410, 1202.7, , , , , 400:1:0.0266667;400:1:0.0591398
CCNA_01412, 964.3, , , , , 
CCNA_01413, 453.3, , , , , 
CCNA_01414, 804.7, , , , , 
CCNA_01415, 652.0, , , , , 
CCNA_01416, 743.0, , , , , 
CCNA_01417, 1031.7, , , , , 
CCNA_01418, 429.0, , , , , 
CCNA_01419, 1031.7, , , , , 
CCNA_01420, 393.3, , , , , 
CCNA_01421, 407.0, , , , , 
CCNA_01422, 334.7, , , , , 
CCNA_01423, 752.0, , , , , 
CCNA_01424, 473.0, , , , , 
CCNA_01425, 1671.7, , , , , 400:3:0.0384615;400:3:0.057377;400:1:0.0245902;400:3:0.0645161;400:3:0.0813008;400:3:0.075
CCNA_01426, 520.0, , , , , 
CCNA_01427, 450.0, , , , , 
CCNA_01429, 419.3, , , , , 
CCNA_01430, 395.3, , , , , 
CCNA_01431, 910.3, , , , , 
CCNA_01432, 726.0, , , , , 
CCNA_01433, 325.7, , , , , 
CCNA_01434, 326.7, , , , , 
CCNA_01435, 193.7, , , , , 
CCNA_01437, 292.3, , , , , 
CCNA_01438, 811.7, , , , , 
CCNA_01439, 1130.3, , , , , 
CCNA_01440, 464.3, , , , , 
CCNA_01441, 357.3, , , , , 
CCNA_01442, 798.7, , , , , 
CCNA_01443, 555.3, , , , , 
CCNA_01444, 1560.7, , , , , 
CCNA_01445, 327.0, , , , , 
CCNA_01446, 1025.7, , , , , 
CCNA_01447, 982.0, , , , , 
CCNA_01448, 782.0, , , , , 
CCNA_01449, 794.0, , , , , 
CCNA_01450, 1408.3, , 600:3:0.180328, , , 
CCNA_01451, 546.7, , , , , 
CCNA_01452, 384.7, , , , , 
CCNA_01453, 265.0, , , , , 
CCNA_01457, 284.0, , , , , 
CCNA_01458, 233.0, , , , , 
CCNA_01459, 194.3, , , , , 
CCNA_01460, 240.7, , , , , 
CCNA_01461, 261.3, , , , , 
CCNA_01462, 971.7, , , , , 400:3:0.0486111
CCNA_01463, 908.7, , , , , 400:1:0.0647482;400:3:0.0705128
CCNA_01464, 336.3, , , , , 
CCNA_01465, 1277.0, , , , , 
CCNA_01466, 301.7, , , , , 
CCNA_01467, 1264.3, , , , , 
CCNA_01468, 578.0, , , , , 
CCNA_01469, 123.7, , , , , 
CCNA_01470, 659.0, , , , , 
CCNA_01471, 1129.3, , 500:3:0.0816327;600:3:0.0984848, , , 
CCNA_01472, 360.0, , , , 500:3:0.089172;500:3:0.0522876, 
CCNA_01473, 1568.0, , 800:3:0.170213, , , 
CCNA_01474, 125.0, , , , , 
CCNA_01475, 584.0, , , , , 
CCNA_01476, 670.0, , , , , 
CCNA_01477, 1059.7, , , , , 
CCNA_01478, 595.3, , , , , 
CCNA_01479, 1533.3, , , , , 
CCNA_01480, 311.3, , , , , 
CCNA_01481, 1295.3, 400:3:0.0748299, , , , 
CCNA_01483, 263.3, , , , , 
CCNA_01484, 336.0, , , 500:1:0.0714286, , 
CCNA_01485, 877.3, , , , , 
CCNA_01486, 861.7, , , , , 
CCNA_01487, 633.7, , 500:3:0.0769231, 600:3:0.07;500:3:0.0673077;500:3:0.0571429;500:3:0.0679612;500:3:0.0491803, , 
CCNA_01488, 1452.3, , , , , 
CCNA_01489, 1288.7, , , , , 
CCNA_01490, 1297.3, , , , , 
CCNA_01491, 876.7, , , , , 
CCNA_01492, 696.7, , , , , 
CCNA_01493, 835.0, , , , , 
CCNA_01494, 946.0, , , , , 
CCNA_01495, 1124.0, , , , , 500:3:0.0444444
CCNA_01496, 650.7, , , , , 400:1:0.0214286
CCNA_01497, 761.0, , , , , 
CCNA_01498, 1102.7, , , , , 
CCNA_01499, 918.3, , , , , 
CCNA_01500, 884.3, , , , , 
CCNA_01501, 252.3, , , , , 
CCNA_01502, 689.3, , , , , 
CCNA_01503, 802.3, , , , , 
CCNA_01504, 1585.3, , , , , 
CCNA_01505, 285.3, , , , , 
CCNA_01506, 556.3, , , , , 
CCNA_01507, 494.3, , 500:3:0.162791, , 400:3:0.0804598, 
CCNA_01508, 675.3, , , , , 
CCNA_01509, 917.7, , , , , 
CCNA_01510, 380.0, , , , , 
CCNA_01511, 688.3, , , , , 
CCNA_01512, 596.3, , , , , 400:1:0.0555556
CCNA_01513, 835.0, , , , , 
CCNA_01514, 369.0, , , , , 
CCNA_01515, 920.3, , , , , 
CCNA_01516, 568.3, , , , , 
CCNA_01517, 745.7, , , , , 400:3:0.11811
CCNA_01519, 606.3, , , , , 
CCNA_01520, 316.0, , , , , 
CCNA_01521, 695.0, , , , , 
CCNA_01522, 743.7, , , , , 
CCNA_01523, 532.0, , , , , 
CCNA_01524, 1429.0, , , , 200:1:0, 
CCNA_01525, 425.7, , , , , 
CCNA_01526, 247.7, , , , , 
CCNA_01527, 713.7, , 500:3:0.162162, 800:3:0.153846, 400:3:0.0608696, 400:3:0.139344;400:3:0.100775;500:1:0.0320513;500:3:0.0592105
CCNA_01528, 712.0, , , , , 
CCNA_01529, 381.0, , , , , 
CCNA_01530, 725.3, , , , , 
CCNA_01531, 479.3, , , , , 
CCNA_01532, 2203.3, , , , , 
CCNA_01533, 566.3, , , , , 
CCNA_01534, 316.3, , , , , 
CCNA_01535, 485.3, , , , , 
CCNA_01536, 602.3, , , , , 
CCNA_01537, 497.3, , , , , 400:1:0.016129
CCNA_01538, 2141.3, , , , , 
CCNA_01539, 569.3, , , , , 
CCNA_01541, 671.7, , , , , 
CCNA_01542, 1743.0, , , , , 
CCNA_01543, 1077.7, , , , , 400:1:0.0386473;400:1:0.0314136
CCNA_01545, 928.3, , , , , 
CCNA_01546, 1686.3, , , , , 
CCNA_01547, 1381.7, , , , , 
CCNA_01548, 879.0, , , , , 
CCNA_01549, 1405.7, , , , , 
CCNA_01550, 817.3, , , , , 400:1:0.0444444
CCNA_01551, 264.7, , , , , 400:1:0.00769231
CCNA_01552, 2051.7, , , , , 
CCNA_01553, 423.0, , , , , 
CCNA_01554, 1161.7, , , , , 400:1:0.0357143;400:1:0.04
CCNA_01555, 1220.3, , , , , 
CCNA_01556, 862.3, , , , , 
CCNA_01557, 1211.3, , , , , 
CCNA_01558, 668.7, , , , , 
CCNA_01559, 673.7, , , , , 
CCNA_01560, 2121.7, , 700:3:0.132231, , , 
CCNA_01561, 384.3, , , , , 
CCNA_01562, 508.3, , , , , 
CCNA_01563, 855.0, , , , , 400:1:0.0189873
CCNA_01566, 326.0, , , , , 400:3:0.0709677;400:3:0.121019;400:3:0.181208;400:3:0.0410959
CCNA_01567, 923.0, , , , , 
CCNA_01568, 1102.3, , , , , 
CCNA_01569, 623.3, , , , , 
CCNA_01570, 1226.7, , , , , 400:1:0.00819672
CCNA_01571, 305.3, , , , , 
CCNA_01572, 496.3, , 800:3:0.122449, , , 
CCNA_01573, 314.3, , , , , 
CCNA_01574, 555.7, , , , , 
CCNA_01575, 990.7, , , , , 
CCNA_01576, 1003.7, , , , , 400:3:0.0666667
CCNA_01577, 702.3, , , , , 
CCNA_01578, 376.7, , , , , 
CCNA_01579, 1215.7, , , , , 
CCNA_01580, 559.3, , , 500:1:0.0412371, , 
CCNA_01581, 343.3, , , , , 
CCNA_01582, 377.0, , , , , 
CCNA_01583, 804.0, , , , , 
CCNA_01584, 1828.0, , , , , 400:1:0.026087
CCNA_01585, 1609.0, 400:1:0.0526316, , , , 
CCNA_01586, 575.0, , , , , 
CCNA_01587, 1052.7, , , , , 
CCNA_01588, 985.0, , , , , 
CCNA_01589, 950.0, , 800:3:0.152778, , , 300:3:0.0962963
CCNA_01590, 1772.3, , , , , 
CCNA_01591, 454.7, , , , , 
CCNA_01592, 426.3, , , , , 
CCNA_01593, 1374.7, , , , , 
CCNA_01594, 671.3, , , , , 
CCNA_01595, 403.7, , , , , 
CCNA_01596, 1837.7, , , , , 
CCNA_01597, 285.0, , , , , 
CCNA_01598, 1134.3, , , , , 
CCNA_01599, 131.7, , , , , 
CCNA_01600, 768.7, , , , , 
CCNA_01601, 220.0, , , , , 
CCNA_01602, 581.7, , , , , 
CCNA_01603, 971.0, , , , , 300:1:0.0341463
CCNA_01604, 541.7, , , , , 
CCNA_01605, 402.7, , , , , 
CCNA_01606, 587.7, , , , , 
CCNA_01607, 635.3, , , , , 
CCNA_01608, 511.3, , , , , 
CCNA_01609, 1473.3, , , , , 
CCNA_01610, 1274.0, , , , , 
CCNA_01611, 742.3, , , , , 
CCNA_01612, 880.3, , , , 600:3:0.136986, 
CCNA_01613, 797.3, , 300:1:0.0909091, , 400:1:0.0769231, 300:3:0.0967742
CCNA_01614, 383.0, , , , , 
CCNA_01615, 1512.3, , , , , 
CCNA_01616, 856.3, , , , , 
CCNA_01617, 414.3, , , , , 
CCNA_01618, 496.3, , , , , 
CCNA_01619, 482.3, 400:1:0.0185185, , , , 
CCNA_01620, 356.0, , , , , 
CCNA_01621, 375.3, , , , , 
CCNA_01622, 1770.7, 400:3:0.186667, , , , 
CCNA_01623, 394.7, , , , , 
CCNA_01624, 436.7, , , , , 
CCNA_01625, 1271.3, , , , , 
CCNA_01626, 644.3, , , , , 
CCNA_01627, 296.7, , , , , 400:3:0.0392157
CCNA_01628, 229.0, , , , , 
CCNA_01629, 754.3, , , 800:3:0.125;800:3:0.163265, , 
CCNA_01630, 534.3, , , , , 400:1:0.0510949
CCNA_01632, 447.0, , , , , 400:1:0.0106383
CCNA_01633, 761.7, , , , , 
CCNA_01634, 631.7, , , , , 
CCNA_01635, 538.7, , , , , 
CCNA_01636, 1257.7, , , , , 
CCNA_01637, 1773.7, , , , , 
CCNA_01638, 1024.0, , , , , 
CCNA_01639, 1098.7, , , , , 
CCNA_01640, 749.0, , , , , 
CCNA_01641, 712.0, , , , , 
CCNA_01642, 589.7, , , , , 
CCNA_01643, 718.3, , , , , 
CCNA_01644, 750.0, , , , , 
CCNA_01645, 664.7, , , , , 
CCNA_01646, 488.7, , , , , 
CCNA_01647, 921.0, , , , , 
CCNA_01648, 933.0, , , , , 
CCNA_01649, 678.7, , , , , 
CCNA_01650, 479.7, , , , , 400:1:0.0733945
CCNA_01651, 2085.7, , , , , 
CCNA_01652, 397.7, , , , , 
CCNA_01653, 729.0, , , , , 
CCNA_01654, 638.3, , , , , 
CCNA_01655, 447.0, , , , , 
CCNA_01656, 772.3, , , , , 
CCNA_01657, 568.7, , , , , 400:3:0.0442478
CCNA_01658, 817.0, , , , , 
CCNA_01659, 846.3, , , , , 
CCNA_01660, 602.0, , , , , 
CCNA_01663, 1358.7, , , , , 400:3:0.0932203;400:3:0.0737705;400:3:0.0894309;500:3:0.092437;400:3:0.104348;400:3:0.118182
CCNA_01664, 1512.7, , , , , 
CCNA_01665, 459.3, , , , , 
CCNA_01666, 1952.0, , , , , 
CCNA_01667, 524.7, , , , , 
CCNA_01668, 736.3, , , , , 
CCNA_01669, 629.0, , 600:3:0.152439, , , 
CCNA_01670, 767.7, , , , , 
CCNA_01671, 361.0, , , , , 
CCNA_01672, 727.0, , , , , 
CCNA_01673, 710.3, , , , , 
CCNA_01674, 1212.3, , , , , 
CCNA_01675, 1411.7, , , , , 
CCNA_01676, 3069.0, , , , , 400:3:0.0507246
CCNA_01677, 1024.3, , , , , 
CCNA_01678, 743.3, , , , , 400:3:0.0490798;400:3:0.0379747;300:3:0.0408163
CCNA_01679, 1073.0, , , 600:1:0.05, 400:3:0.204724, 
CCNA_01680, 989.7, , , , , 
CCNA_01681, 365.3, 400:1:0.0560748, , , , 
CCNA_01682, 695.7, , , , , 400:1:0.0202703;400:3:0.0473373;400:1:0.0175439
CCNA_01683, 903.3, , , , , 
CCNA_01684, 721.0, , , , , 
CCNA_01685, 345.7, , , , , 
CCNA_01686, 878.7, , , , , 
CCNA_01687, 535.0, , , , , 400:1:0.0714286
CCNA_01688, 768.0, , 600:3:0.140496, , , 
CCNA_01689, 1183.7, , , , , 
CCNA_01690, 294.0, , , , , 
CCNA_01691, 942.7, , , , , 
CCNA_01692, 1210.0, , , , , 400:1:0.0282486
CCNA_01693, 684.7, , , , , 
CCNA_01694, 1435.7, , , , , 
CCNA_01695, 2202.7, , , , , 400:3:0.0877193;400:3:0.0847458;400:3:0.0964912;400:3:0.0833333;400:3:0.0629921;400:3:0.0944882;400:1:0.037037
CCNA_01696, 1300.7, , , , , 400:1:0.0353982
CCNA_01697, 825.3, , , , , 
CCNA_01698, 673.0, , , , , 
CCNA_01699, 840.0, , , , , 
CCNA_01700, 994.3, , , , , 
CCNA_01701, 743.0, , , , , 
CCNA_01702, 836.0, , , , , 
CCNA_01703, 799.0, , , , , 
CCNA_01704, 296.7, , , , , 
CCNA_01705, 715.0, , , , , 
CCNA_01706, 1378.0, , , , , 300:3:0.162791;400:1:0.0882353
CCNA_01707, 403.7, , , , , 
CCNA_01708, 513.7, , , , , 
CCNA_01709, 247.0, , , , , 
CCNA_01710, 1229.0, , , , , 
CCNA_01711, 1093.0, , , , , 
CCNA_01712, 378.3, , , , , 
CCNA_01713, 450.7, , , , , 
CCNA_01714, 262.3, , , , , 
CCNA_01715, 617.0, , , , , 
CCNA_01716, 177.3, , , , , 
CCNA_01717, 329.0, , , , , 
CCNA_01718, 381.0, , , , , 
CCNA_01719, 215.3, , , , , 
CCNA_01721, 457.7, , , , , 
CCNA_01722, 279.7, , , , , 
CCNA_01723, 707.7, , , , , 
CCNA_01724, 666.3, , , , , 
CCNA_01725, 1066.3, , 600:3:0.222222, , , 400:1:0.0408163
CCNA_01726, 1419.0, , , , , 600:3:0.12
CCNA_01727, 1194.0, , , , , 
CCNA_01728, 607.7, , , , , 
CCNA_01729, 795.3, , , , , 
CCNA_01730, 1102.3, , , , , 
CCNA_01731, 464.7, , , , , 
CCNA_01732, 1078.0, , , , , 400:1:0.0422535
CCNA_01733, 836.3, , , , , 
CCNA_01734, 576.3, , , , , 400:1:0.0390244
CCNA_01735, 454.3, , , , , 
CCNA_01736, 439.3, , , , , 
CCNA_01737, 1215.3, , , , , 
CCNA_01738, 1851.7, , , , , 
CCNA_01739, 448.7, , , , , 
CCNA_01740, 218.0, , , , , 
CCNA_01741, 385.0, , , , , 
CCNA_01742, 591.3, , , , , 
CCNA_01743, 660.3, , , , , 
CCNA_01744, 900.0, , , , 500:3:0.168539, 400:1:0.0153846
CCNA_01745, 492.3, , , , , 600:3:0.0631579
CCNA_01746, 766.7, , , , , 
CCNA_01747, 565.7, , , , , 
CCNA_01748, 725.7, , , , , 
CCNA_01749, 287.0, , , , , 
CCNA_01750, 1062.7, , , , , 
CCNA_01751, 800.0, , , , , 
CCNA_01752, 653.3, , , , , 
CCNA_01753, 483.7, , , , , 
CCNA_01754, 335.7, , , , , 
CCNA_01755, 1312.0, , , , , 400:1:0.0645161
CCNA_01756, 154.3, , , , , 
CCNA_01757, 658.3, , , , , 
CCNA_01758, 737.3, , , , , 
CCNA_01759, 1070.0, 400:3:0.0514706, , , , 
CCNA_01760, 1762.7, 400:3:0.0740741, , , , 
CCNA_01761, 823.3, , , , , 400:1:0.010101
CCNA_01762, 934.7, , , , , 
CCNA_01763, 1206.0, , , , , 400:1:0.00847458
CCNA_01764, 451.0, , , , , 
CCNA_01765, 251.3, , , , , 
CCNA_01766, 692.0, , , , , 
CCNA_01767, 398.3, , , , , 
CCNA_01768, 373.3, , , , , 
CCNA_01769, 1457.0, , , , , 
CCNA_01770, 318.0, , , , , 
CCNA_01771, 272.7, , , , , 
CCNA_01772, 275.7, , , , , 
CCNA_01773, 545.0, , , , , 
CCNA_01774, 528.7, , , , , 
CCNA_01775, 848.0, , , , , 400:1:0.0147783
CCNA_01776, 897.7, , , , , 
CCNA_01777, 1340.0, , , , 600:3:0.142857;400:3:0.121951, 400:3:0.0537634
CCNA_01778, 1054.0, , , , , 
CCNA_01779, 304.7, , , , , 
CCNA_01780, 1201.3, , , , , 
CCNA_01781, 281.7, , , , , 
CCNA_01782, 1657.0, , , , , 400:3:0.0322581;400:3:0.0405405
CCNA_01783, 416.0, , , , 400:3:0.05, 
CCNA_01784, 309.0, , , , , 
CCNA_01785, 470.7, , , , , 
CCNA_01786, 653.7, , , , , 
CCNA_01787, 709.7, , , , , 
CCNA_01788, 366.7, , , 300:1:0.0819672, 400:3:0.157895;400:3:0.104478;500:3:0.179104, 300:3:0.149425
CCNA_01789, 476.7, , , , , 
CCNA_01790, 372.3, , , , , 
CCNA_01791, 1355.3, , , , , 
CCNA_01792, 240.7, , , 500:1:0.05, , 
CCNA_01793, 820.0, 300:1:0.0298507, 500:3:0.375;700:3:0.157895;300:3:0.148148, , 300:3:0.13253, 400:3:0.191176;400:3:0.140741;300:3:0.201613
CCNA_01794, 672.7, , , , , 
CCNA_01795, 977.7, , , , , 
CCNA_01797, 325.7, , , , , 
CCNA_01799, 891.3, , , , , 
CCNA_01800, 1018.3, , , , , 
CCNA_01801, 351.3, , , , , 
CCNA_01802, 87.3, , , , , 
CCNA_01803, 966.7, , 600:1:0.0188679, 600:1:0.0240964;500:1:0.0119048;500:1:0.0238095;600:1:0.011236, , 
CCNA_01804, 393.0, , , , , 
CCNA_01805, 1137.7, , , , , 
CCNA_01806, 1092.7, , , , , 
CCNA_01807, 1237.3, , , , , 400:1:0
CCNA_01808, 882.7, , , , , 
CCNA_01809, 741.0, , , , , 400:3:0.080292;400:3:0.0714286;400:3:0.0810811
CCNA_01810, 341.3, , , , , 
CCNA_01811, 401.0, , , , , 400:1:0.0503597;400:1:0.0366972
CCNA_01812, 949.0, , , , , 400:1:0.0282486
CCNA_01813, 751.0, , , , , 
CCNA_01814, 817.3, , , , , 
CCNA_01815, 1045.0, , , , , 
CCNA_01816, 1723.7, , , , , 
CCNA_01817, 1022.3, , , , , 
CCNA_01818, 641.3, , 600:3:0.157407, , , 
CCNA_01819, 294.3, , , , , 
CCNA_01820, 1000.0, , , , , 
CCNA_01821, 603.3, , , , , 
CCNA_01822, 1138.7, , , , , 
CCNA_01823, 234.0, , , , 500:3:0.113636, 
