Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:500, DP:500, AC:600, DP:600, AC:700, DP:700, AC:800, DP:800, AC:900, DP:900
3514566, intergenic, G->T, noncoding, 2.78405443735, 0.18, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 49.0, 0.0, 134.0, 0.0, 62.0, 0.0, 13.0, 0.0, 11.0, 2.0, 25.0, 3.0, 23.0, 4.0, 28.0, 2.0, 16.0
3514590, intergenic, A->C, noncoding, 1.89196609663, 0.0858, 9, 1, 1, 1, 1, 1, PASS, 0.0, 58.0, 0.0, 145.0, 0.0, 74.0, 2.0, 11.0, 1.0, 18.0, 1.0, 26.0, 3.0, 38.0, 4.0, 31.0, 4.0, 22.0
3514601, intergenic, G->T, noncoding, 1.65969930065, 0.1213, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 65.0, 0.0, 143.0, 0.0, 84.0, 1.0, 11.0, 0.0, 16.0, 3.0, 29.0, 4.0, 40.0, 3.0, 32.0, 3.0, 22.0
3514847, FFI16_RS15785, A->C, missense, 0.784028333416, 0.1752, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 132.0, 5.0, 332.0, 2.0, 148.0, 1.0, 34.0, 4.0, 31.0, 2.0, 73.0, 1.0, 88.0, 4.0, 62.0, 0.0, 56.0
3519341, FFI16_RS15800, A->C, synonymous, 0.309548609504, 0.2982, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 104.0, 6.0, 352.0, 1.0, 176.0, 5.0, 35.0, 1.0, 53.0, 4.0, 88.0, 0.0, 90.0, 0.0, 56.0, 0.0, 54.0
3522360, FFI16_RS15810, T->G, nonsense, 0.581208035663, 0.1087, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 143.0, 4.0, 322.0, 4.0, 152.0, 0.0, 34.0, 8.0, 50.0, 10.0, 108.0, 10.0, 103.0, 4.0, 57.0, 3.0, 70.0
3522681, intergenic, A->C, noncoding, -0.494412812794, 0.3836, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 55.0, 8.0, 139.0, 0.0, 71.0, 0.0, 17.0, 4.0, 20.0, 0.0, 31.0, 3.0, 32.0, 4.0, 33.0, 3.0, 32.0
3522700, intergenic, A->C, noncoding, 0.698521172439, 0.1786, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 61.0, 2.0, 157.0, 0.0, 78.0, 0.0, 17.0, 2.0, 22.0, 2.0, 34.0, 5.0, 32.0, 2.0, 34.0, 2.0, 39.0
3525216, FFI16_RS15825, G->T, missense, 1.02382021052, 0.1402, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 129.0, 1.0, 366.0, 2.0, 176.0, 1.0, 42.0, 8.0, 46.0, 5.0, 72.0, 6.0, 71.0, 7.0, 54.0, 0.0, 38.0
3525222, FFI16_RS15825, G->T, missense, 1.75556912234, 0.0767, 9, 1, 1, 1, 1, 1, PASS, 0.0, 123.0, 1.0, 382.0, 0.0, 187.0, 1.0, 46.0, 7.0, 48.0, 10.0, 80.0, 7.0, 83.0, 8.0, 53.0, 1.0, 42.0
3529348, FFI16_RS15850, G->C, synonymous, 0.234384096873, 0.1521, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 106.0, 22.0, 361.0, 7.0, 185.0, 5.0, 32.0, 4.0, 65.0, 3.0, 101.0, 18.0, 132.0, 16.0, 68.0, 8.0, 54.0
3529351, FFI16_RS15850, C->A, synonymous, 0.281562477434, 0.1532, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 102.0, 3.0, 355.0, 4.0, 184.0, 5.0, 32.0, 2.0, 66.0, 5.0, 98.0, 6.0, 129.0, 3.0, 67.0, 5.0, 55.0
3529376, FFI16_RS15850, G->C, missense, 0.2026664613, 0.2004, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 108.0, 14.0, 390.0, 4.0, 208.0, 4.0, 39.0, 1.0, 64.0, 5.0, 120.0, 22.0, 130.0, 9.0, 80.0, 4.0, 60.0
3530465, FFI16_RS15855, C->A, synonymous, 1.25115979514, 0.1156, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 134.0, 2.0, 369.0, 0.0, 177.0, 0.0, 57.0, 2.0, 39.0, 10.0, 80.0, 3.0, 81.0, 5.0, 67.0, 2.0, 47.0
3533146, FFI16_RS15855, A->C, synonymous, -0.577634107064, 0.3943, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 117.0, 8.0, 400.0, 2.0, 217.0, 1.0, 58.0, 9.0, 67.0, 1.0, 93.0, 5.0, 112.0, 1.0, 85.0, 3.0, 62.0
3533259, FFI16_RS15855, A->C, synonymous, 0.207458990868, 0.3595, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 71.0, 10.0, 188.0, 0.0, 130.0, 0.0, 26.0, 1.0, 25.0, 4.0, 42.0, 2.0, 42.0, 0.0, 17.0, 4.0, 23.0
3533270, FFI16_RS15855, A->C, synonymous, 2.21056637694, 0.1816, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 67.0, 2.0, 171.0, 0.0, 124.0, 0.0, 25.0, 0.0, 24.0, 2.0, 39.0, 2.0, 38.0, 3.0, 16.0, 2.0, 22.0
3533303, FFI16_RS15855, T->G, synonymous, 1.51420447783, 0.2345, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 72.0, 2.0, 183.0, 1.0, 126.0, 0.0, 24.0, 0.0, 21.0, 4.0, 44.0, 1.0, 37.0, 2.0, 19.0, 3.0, 22.0
3533317, FFI16_RS15855, G->C, missense, 2.8807898165, 0.1091, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 80.0, 0.0, 202.0, 1.0, 128.0, 0.0, 24.0, 1.0, 24.0, 1.0, 45.0, 3.0, 40.0, 3.0, 20.0, 2.0, 27.0
3533324, FFI16_RS15855, A->C, synonymous, -0.178915724724, 0.3704, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 86.0, 4.0, 213.0, 3.0, 126.0, 0.0, 24.0, 3.0, 24.0, 2.0, 47.0, 2.0, 42.0, 1.0, 20.0, 0.0, 28.0
3536077, FFI16_RS15865, T->G, missense, -0.535655622501, 0.3845, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 114.0, 5.0, 385.0, 1.0, 179.0, 1.0, 40.0, 8.0, 54.0, 1.0, 93.0, 3.0, 114.0, 2.0, 59.0, 1.0, 47.0
3538214, FFI16_RS15880, A->C, missense, -2.40915787222, 0.3893, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 127.0, 5.0, 337.0, 2.0, 205.0, 0.0, 54.0, 5.0, 43.0, 1.0, 105.0, 1.0, 106.0, 1.0, 56.0, 1.0, 64.0
3539746, FFI16_RS15885, T->G, synonymous, 0.174464425222, 0.1903, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 144.0, 14.0, 375.0, 3.0, 157.0, 2.0, 31.0, 6.0, 38.0, 5.0, 98.0, 9.0, 112.0, 3.0, 51.0, 6.0, 56.0
3539776, FFI16_RS15885, T->G, synonymous, 0.319635882841, 0.0883, 9, 1, 1, 1, 1, 1, PASS, 3.0, 116.0, 13.0, 340.0, 6.0, 157.0, 2.0, 29.0, 5.0, 38.0, 10.0, 93.0, 7.0, 107.0, 9.0, 53.0, 3.0, 51.0
3539788, FFI16_RS15885, T->G, missense, 0.744171345661, 0.0914, 9, 1, 1, 1, 1, 1, PASS, 2.0, 109.0, 8.0, 337.0, 4.0, 162.0, 0.0, 28.0, 4.0, 43.0, 5.0, 89.0, 9.0, 108.0, 9.0, 55.0, 7.0, 46.0
3540033, FFI16_RS15890, G->T, missense, 1.78042660806, 0.1031, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 96.0, 2.0, 345.0, 0.0, 133.0, 1.0, 34.0, 2.0, 18.0, 8.0, 47.0, 3.0, 59.0, 2.0, 35.0, 1.0, 27.0
3540034, FFI16_RS15890, G->T, missense, -0.154154762022, 0.3652, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 96.0, 5.0, 345.0, 1.0, 136.0, 0.0, 34.0, 1.0, 18.0, 9.0, 47.0, 3.0, 59.0, 0.0, 35.0, 3.0, 27.0
3540036, FFI16_RS15890, C->T, missense, 0.982505126361, 0.256, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 98.0, 2.0, 348.0, 0.0, 140.0, 0.0, 34.0, 0.0, 17.0, 9.0, 47.0, 4.0, 58.0, 1.0, 36.0, 2.0, 27.0
3540037, FFI16_RS15890, G->T, nonsense, 1.43139662822, 0.126, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 98.0, 5.0, 351.0, 1.0, 140.0, 0.0, 34.0, 1.0, 16.0, 7.0, 46.0, 6.0, 58.0, 5.0, 36.0, 2.0, 27.0
3540039, FFI16_RS15890, A->T, missense, 1.28462424215, 0.1954, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 103.0, 1.0, 364.0, 1.0, 142.0, 0.0, 34.0, 0.0, 15.0, 6.0, 47.0, 3.0, 61.0, 3.0, 36.0, 2.0, 29.0
3540040, FFI16_RS15890, A->T, nonsense, 0.418566818999, 0.2858, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 105.0, 3.0, 371.0, 0.0, 143.0, 0.0, 35.0, 1.0, 17.0, 6.0, 48.0, 3.0, 61.0, 1.0, 37.0, 1.0, 30.0
3540043, FFI16_RS15890, C->T, synonymous, 0.609307682886, 0.2298, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 105.0, 2.0, 374.0, 0.0, 150.0, 1.0, 37.0, 0.0, 18.0, 8.0, 51.0, 3.0, 62.0, 3.0, 38.0, 2.0, 30.0
3540045, FFI16_RS15890, C->A, nonsense, 0.877323284853, 0.1544, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 103.0, 5.0, 367.0, 2.0, 150.0, 1.0, 37.0, 0.0, 17.0, 8.0, 53.0, 5.0, 62.0, 4.0, 34.0, 3.0, 27.0
3540047, FFI16_RS15890, C->A, missense, 1.27017403421, 0.1373, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 103.0, 4.0, 366.0, 1.0, 152.0, 0.0, 36.0, 1.0, 18.0, 8.0, 52.0, 6.0, 63.0, 1.0, 35.0, 2.0, 27.0
3540049, FFI16_RS15890, C->G, missense, 0.858204841336, 0.2977, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 102.0, 2.0, 368.0, 1.0, 154.0, 0.0, 37.0, 0.0, 18.0, 8.0, 52.0, 2.0, 63.0, 2.0, 37.0, 2.0, 27.0
3540050, FFI16_RS15890, A->T, nonsense, 0.945897514313, 0.1458, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 102.0, 2.0, 368.0, 1.0, 153.0, 0.0, 37.0, 1.0, 17.0, 8.0, 52.0, 4.0, 63.0, 3.0, 36.0, 2.0, 24.0
3540052, FFI16_RS15890, C->G, missense, 0.674279962451, 0.1974, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 100.0, 3.0, 364.0, 2.0, 152.0, 1.0, 33.0, 0.0, 16.0, 10.0, 50.0, 4.0, 61.0, 3.0, 35.0, 2.0, 22.0
3540056, FFI16_RS15890, C->A, missense, 1.43563309716, 0.1032, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 103.0, 2.0, 377.0, 0.0, 152.0, 1.0, 34.0, 1.0, 17.0, 9.0, 51.0, 6.0, 61.0, 4.0, 35.0, 3.0, 22.0
3540060, FFI16_RS15890, C->A, nonsense, 1.57040967144, 0.0265, 9, 1, 1, 1, 1, 1, PASS, 2.0, 102.0, 3.0, 367.0, 2.0, 149.0, 1.0, 29.0, 2.0, 17.0, 11.0, 51.0, 6.0, 60.0, 5.0, 34.0, 4.0, 22.0
3540065, FFI16_RS15890, C->T, nonsense, 0.49032130076, 0.1881, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 108.0, 3.0, 366.0, 1.0, 150.0, 1.0, 29.0, 1.0, 22.0, 7.0, 51.0, 3.0, 61.0, 2.0, 35.0, 3.0, 25.0
3541864, FFI16_RS15895, T->G, missense, 0.414685230359, 0.1983, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 107.0, 2.0, 230.0, 2.0, 147.0, 2.0, 28.0, 4.0, 32.0, 1.0, 64.0, 1.0, 88.0, 2.0, 42.0, 4.0, 63.0
3543480, FFI16_RS15910, T->G, missense, 0.37537718131, 0.1327, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 132.0, 4.0, 422.0, 4.0, 188.0, 1.0, 45.0, 8.0, 53.0, 5.0, 101.0, 5.0, 113.0, 2.0, 77.0, 3.0, 76.0
3548981, FFI16_RS15940, T->A, missense, 1.09474563548, 0.1967, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 123.0, 6.0, 324.0, 1.0, 186.0, 2.0, 40.0, 3.0, 17.0, 1.0, 43.0, 4.0, 46.0, 4.0, 24.0, 0.0, 31.0
3548984, FFI16_RS15940, G->T, missense, 0.112969636695, 0.3652, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 119.0, 6.0, 317.0, 4.0, 180.0, 2.0, 37.0, 3.0, 15.0, 0.0, 40.0, 4.0, 46.0, 5.0, 21.0, 1.0, 29.0
3548986, FFI16_RS15940, G->T, nonsense, 1.97382432964, 0.068, 9, 1, 1, 1, 1, 1, PASS, 3.0, 125.0, 5.0, 326.0, 2.0, 183.0, 1.0, 40.0, 3.0, 15.0, 1.0, 39.0, 5.0, 47.0, 4.0, 22.0, 2.0, 28.0
3548994, FFI16_RS15940, G->C, synonymous, 2.0329474213, 0.1233, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 131.0, 4.0, 356.0, 1.0, 194.0, 1.0, 38.0, 3.0, 16.0, 1.0, 40.0, 5.0, 47.0, 2.0, 24.0, 1.0, 31.0
3549000, FFI16_RS15940, G->A, synonymous, 2.77283834465, 0.1808, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 130.0, 1.0, 342.0, 2.0, 188.0, 0.0, 37.0, 2.0, 18.0, 2.0, 41.0, 4.0, 47.0, 3.0, 24.0, 0.0, 28.0
3549003, FFI16_RS15940, C->A, synonymous, 1.67683105576, 0.1452, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 129.0, 6.0, 342.0, 0.0, 186.0, 2.0, 37.0, 3.0, 18.0, 1.0, 44.0, 5.0, 48.0, 3.0, 24.0, 0.0, 28.0
3549004, FFI16_RS15940, G->T, nonsense, 0.666910123121, 0.2628, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 129.0, 3.0, 341.0, 2.0, 184.0, 1.0, 37.0, 3.0, 17.0, 2.0, 44.0, 5.0, 46.0, 1.0, 23.0, 0.0, 29.0
3549007, FFI16_RS15940, G->A, missense, 1.89728013528, 0.1531, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 128.0, 0.0, 337.0, 2.0, 182.0, 1.0, 37.0, 3.0, 18.0, 2.0, 45.0, 5.0, 47.0, 2.0, 23.0, 0.0, 30.0
3549008, FFI16_RS15940, C->A, missense, 1.2076757848, 0.2193, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 130.0, 5.0, 337.0, 1.0, 181.0, 1.0, 37.0, 2.0, 18.0, 1.0, 46.0, 3.0, 48.0, 6.0, 23.0, 0.0, 30.0
3549009, FFI16_RS15940, G->A, synonymous, 2.20818265968, 0.171, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 131.0, 1.0, 341.0, 0.0, 184.0, 1.0, 37.0, 3.0, 18.0, 2.0, 50.0, 5.0, 50.0, 2.0, 23.0, 0.0, 30.0
3549010, FFI16_RS15940, T->A, missense, 1.74621653038, 0.2261, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 130.0, 3.0, 336.0, 1.0, 182.0, 0.0, 37.0, 3.0, 18.0, 2.0, 50.0, 5.0, 50.0, 3.0, 23.0, 0.0, 29.0
3549011, FFI16_RS15940, C->A, missense, 0.970181448422, 0.2032, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 130.0, 7.0, 335.0, 0.0, 184.0, 1.0, 37.0, 3.0, 18.0, 2.0, 50.0, 4.0, 50.0, 1.0, 23.0, 0.0, 29.0
3549012, FFI16_RS15940, C->A, synonymous, 1.25828631897, 0.1722, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 131.0, 5.0, 335.0, 3.0, 184.0, 1.0, 37.0, 3.0, 18.0, 2.0, 50.0, 4.0, 50.0, 3.0, 23.0, 0.0, 29.0
3549014, FFI16_RS15940, G->T, missense, 0.960118756188, 0.3254, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 139.0, 2.0, 341.0, 0.0, 185.0, 0.0, 38.0, 0.0, 19.0, 2.0, 50.0, 2.0, 50.0, 3.0, 23.0, 0.0, 29.0
3550618, FFI16_RS15960, T->G, missense, 0.510928996175, 0.1801, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 133.0, 6.0, 385.0, 1.0, 184.0, 1.0, 50.0, 2.0, 36.0, 3.0, 69.0, 2.0, 84.0, 1.0, 59.0, 5.0, 41.0
3553792, FFI16_RS15975, A->C, missense, 0.80956798581, 0.1578, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 133.0, 1.0, 344.0, 1.0, 148.0, 1.0, 33.0, 1.0, 38.0, 1.0, 75.0, 0.0, 112.0, 4.0, 33.0, 3.0, 68.0
3554111, FFI16_RS15975, A->C, missense, -2.5471592137, 0.369, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 110.0, 0.0, 329.0, 2.0, 145.0, 0.0, 40.0, 0.0, 37.0, 3.0, 78.0, 0.0, 66.0, 1.0, 37.0, 8.0, 59.0
3554167, FFI16_RS15975, A->C, missense, 0.772705078257, 0.08, 9, 1, 1, 1, 1, 1, PASS, 1.0, 101.0, 4.0, 315.0, 2.0, 129.0, 4.0, 46.0, 4.0, 36.0, 5.0, 78.0, 2.0, 73.0, 7.0, 51.0, 3.0, 53.0
3560096, FFI16_RS16000, A->C, missense, 0.298143385911, 0.1294, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 85.0, 6.0, 306.0, 7.0, 152.0, 8.0, 47.0, 7.0, 56.0, 5.0, 97.0, 5.0, 117.0, 3.0, 59.0, 4.0, 58.0
3566785, FFI16_RS16025, C->A, synonymous, -10.625, 0.3955, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 108.0, 4.0, 301.0, 2.0, 175.0, 3.0, 24.0, 0.0, 38.0, 0.0, 53.0, 0.0, 74.0, 0.0, 26.0, 0.0, 38.0
3566835, FFI16_RS16025, G->T, missense, -1.08420372671, 0.3733, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 102.0, 6.0, 276.0, 6.0, 166.0, 3.0, 21.0, 1.0, 38.0, 1.0, 60.0, 2.0, 70.0, 1.0, 30.0, 2.0, 39.0
3566847, FFI16_RS16025, T->G, missense, -0.979591923113, 0.3693, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 107.0, 6.0, 279.0, 5.0, 168.0, 3.0, 21.0, 0.0, 43.0, 2.0, 62.0, 4.0, 73.0, 4.0, 33.0, 0.0, 49.0
3566856, FFI16_RS16025, T->G, missense, -0.026653632562, 0.3732, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 100.0, 7.0, 274.0, 4.0, 162.0, 3.0, 23.0, 3.0, 41.0, 0.0, 63.0, 2.0, 68.0, 0.0, 32.0, 3.0, 54.0
3576489, FFI16_RS16075, T->G, missense, 0.982470790445, 0.256, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 153.0, 2.0, 486.0, 0.0, 210.0, 0.0, 41.0, 0.0, 63.0, 3.0, 77.0, 3.0, 110.0, 7.0, 59.0, 1.0, 47.0
3579658, FFI16_RS16085, T->G, noncoding, 1.14498805113, 0.1736, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 159.0, 2.0, 396.0, 2.0, 214.0, 1.0, 28.0, 2.0, 25.0, 0.0, 44.0, 8.0, 62.0, 1.0, 47.0, 2.0, 53.0
3581005, intergenic, C->A, noncoding, -0.148421330825, 0.3852, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 120.0, 26.0, 396.0, 5.0, 169.0, 6.0, 35.0, 2.0, 60.0, 5.0, 110.0, 6.0, 112.0, 3.0, 63.0, 2.0, 68.0
3581037, intergenic, A->C, noncoding, 0.343743682806, 0.1338, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 117.0, 8.0, 345.0, 1.0, 155.0, 5.0, 33.0, 3.0, 60.0, 9.0, 109.0, 6.0, 95.0, 2.0, 57.0, 3.0, 50.0
3588069, FFI16_RS16125, A->C, noncoding, 1.50279753179, 0.2371, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 121.0, 4.0, 399.0, 2.0, 201.0, 0.0, 40.0, 3.0, 26.0, 2.0, 65.0, 0.0, 56.0, 0.0, 27.0, 1.0, 38.0
3588900, FFI16_RS16135, T->G, missense, 1.1038302986, 0.0335, 9, 1, 1, 1, 1, 1, PASS, 2.0, 136.0, 2.0, 409.0, 2.0, 198.0, 3.0, 28.0, 4.0, 29.0, 3.0, 68.0, 3.0, 51.0, 3.0, 51.0, 4.0, 44.0
3592639, FFI16_RS16155, C->A, missense, 1.25343585468, 0.1753, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 92.0, 2.0, 340.0, 0.0, 147.0, 4.0, 33.0, 3.0, 48.0, 2.0, 78.0, 3.0, 88.0, 1.0, 40.0, 0.0, 47.0
3592675, FFI16_RS16155, G->C, synonymous, -0.64110453337, 0.3775, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 91.0, 6.0, 319.0, 1.0, 141.0, 5.0, 33.0, 2.0, 46.0, 2.0, 67.0, 1.0, 88.0, 3.0, 49.0, 2.0, 42.0
3592676, FFI16_RS16155, A->C, missense, 0.318610623638, 0.2117, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 91.0, 2.0, 319.0, 2.0, 143.0, 2.0, 34.0, 3.0, 46.0, 0.0, 68.0, 7.0, 89.0, 3.0, 49.0, 6.0, 43.0
3592689, FFI16_RS16155, C->A, missense, -7.54320987654, 0.3852, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 94.0, 5.0, 305.0, 2.0, 144.0, 4.0, 27.0, 0.0, 46.0, 0.0, 64.0, 2.0, 86.0, 1.0, 53.0, 1.0, 46.0
3592697, FFI16_RS16155, A->T, missense, -1.10004032872, 0.3869, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 87.0, 8.0, 292.0, 1.0, 146.0, 4.0, 28.0, 1.0, 47.0, 2.0, 67.0, 1.0, 94.0, 4.0, 57.0, 2.0, 49.0
3592699, FFI16_RS16155, G->T, synonymous, -0.0769320821376, 0.3844, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 90.0, 7.0, 302.0, 1.0, 149.0, 4.0, 30.0, 3.0, 51.0, 0.0, 71.0, 3.0, 97.0, 5.0, 61.0, 3.0, 51.0
3592713, FFI16_RS16155, G->T, missense, 0.19771114413, 0.2071, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 98.0, 12.0, 317.0, 4.0, 156.0, 6.0, 31.0, 5.0, 56.0, 3.0, 79.0, 11.0, 110.0, 4.0, 67.0, 3.0, 59.0
3593648, FFI16_RS16160, C->A, synonymous, 1.34126457926, 0.3207, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 171.0, 2.0, 414.0, 0.0, 221.0, 0.0, 23.0, 4.0, 31.0, 2.0, 59.0, 0.0, 78.0, 0.0, 43.0, 1.0, 53.0
3593783, FFI16_RS16160, C->A, synonymous, 0.888171362282, 0.155, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 169.0, 4.0, 429.0, 2.0, 199.0, 1.0, 32.0, 4.0, 31.0, 4.0, 69.0, 3.0, 72.0, 0.0, 47.0, 3.0, 44.0
3596326, FFI16_RS16175, C->A, synonymous, 1.68076391321, 0.2859, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 116.0, 3.0, 394.0, 2.0, 196.0, 0.0, 36.0, 0.0, 49.0, 2.0, 75.0, 0.0, 73.0, 0.0, 31.0, 4.0, 31.0
3596511, FFI16_RS16175, A->C, synonymous, -1.04103975586, 0.3669, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 102.0, 8.0, 355.0, 0.0, 186.0, 1.0, 36.0, 4.0, 29.0, 2.0, 55.0, 1.0, 57.0, 0.0, 38.0, 1.0, 36.0
3596518, FFI16_RS16175, A->C, synonymous, 0.518689234805, 0.1973, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 101.0, 7.0, 343.0, 1.0, 189.0, 0.0, 33.0, 4.0, 29.0, 1.0, 55.0, 4.0, 56.0, 1.0, 39.0, 3.0, 39.0
3600958, FFI16_RS16195, A->C, missense, -0.287271760492, 0.3849, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 85.0, 19.0, 320.0, 8.0, 130.0, 6.0, 37.0, 3.0, 54.0, 1.0, 97.0, 9.0, 119.0, 1.0, 67.0, 4.0, 60.0
3601378, FFI16_RS16195, A->C, missense, 0.224087556576, 0.1819, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 74.0, 3.0, 134.0, 6.0, 112.0, 1.0, 38.0, 2.0, 8.0, 10.0, 90.0, 4.0, 43.0, 3.0, 46.0, 7.0, 61.0
3602147, FFI16_RS16200, C->A, missense, 0.156491200999, 0.2715, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 112.0, 12.0, 313.0, 9.0, 170.0, 6.0, 41.0, 2.0, 64.0, 2.0, 107.0, 3.0, 107.0, 0.0, 65.0, 1.0, 60.0
3602159, FFI16_RS16200, G->C, synonymous, -0.867813293748, 0.3912, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 116.0, 8.0, 337.0, 4.0, 162.0, 6.0, 42.0, 0.0, 69.0, 1.0, 103.0, 4.0, 111.0, 1.0, 72.0, 0.0, 60.0
3602277, FFI16_RS16200, T->G, missense, 1.18236531967, 0.0866, 9, 1, 1, 1, 1, 1, PASS, 0.0, 72.0, 4.0, 282.0, 0.0, 146.0, 0.0, 32.0, 6.0, 48.0, 22.0, 92.0, 7.0, 79.0, 5.0, 52.0, 2.0, 49.0
3602289, intergenic, C->G, noncoding, 1.2647799306, 0.0976, 9, 1, 1, 1, 1, 1, PASS, 0.0, 61.0, 2.0, 256.0, 0.0, 134.0, 0.0, 31.0, 6.0, 41.0, 8.0, 82.0, 5.0, 71.0, 3.0, 50.0, 2.0, 48.0
3602290, intergenic, A->C, noncoding, 0.672000087181, 0.1608, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 61.0, 0.0, 246.0, 0.0, 126.0, 1.0, 30.0, 6.0, 41.0, 4.0, 80.0, 3.0, 67.0, 1.0, 48.0, 4.0, 45.0
3602300, intergenic, T->G, noncoding, 0.457146047104, 0.1759, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 61.0, 1.0, 250.0, 2.0, 127.0, 1.0, 32.0, 3.0, 40.0, 15.0, 85.0, 2.0, 74.0, 4.0, 44.0, 7.0, 45.0
3602926, FFI16_RS16205, T->G, missense, 5.3068153567, 0.062, 9, 1, 1, 1, 1, 1, PASS, 1.0, 138.0, 2.0, 431.0, 1.0, 149.0, 2.0, 40.0, 0.0, 33.0, 1.0, 75.0, 0.0, 84.0, 1.0, 45.0, 3.0, 26.0
3603567, FFI16_RS16210, T->G, synonymous, 2.36872703032, 0.2183, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 118.0, 1.0, 388.0, 0.0, 216.0, 0.0, 26.0, 3.0, 22.0, 2.0, 50.0, 0.0, 68.0, 1.0, 42.0, 2.0, 44.0
