Identifier, Size, 2D1, 2D2, 2D3, 2D4, 2D5
DR_1747, 781.0, , , , , 
DR_1748, 466.7, , , , , 
DR_1749, 557.7, , , , , 
DR_1750, 384.0, , , , , 
DR_1751, 600.0, , , , , 
DR_1752, 1260.3, , , , , 
DR_1753, 478.0, , , , , 
DR_1754, 404.7, , , , , 
DR_1755, 820.3, , , , , 
DR_1756, 1018.0, , , , , 
DR_1757, 796.0, , , , , 
DR_1758, 837.3, , , , , 
DR_1759, 936.3, , , , , 
DR_1760, 368.7, , , , , 
DR_1761, 423.7, , , , , 
DR_1762, 579.7, , , , , 
DR_1763, 673.0, , , , , 
DR_1764, 722.0, , , , , 
DR_1765, 596.0, , , , , 
DR_1766, 497.7, , , , , 
DR_1767, 764.0, , , , , 
DR_1768, 388.0, , , , , 
DR_1769, 1344.0, , , , , 
DR_1770, 669.3, , , , , 
DR_1771, 2337.7, , , , , 
DR_1772, 357.0, , , , , 
DR_1773, 925.7, , , , , 
DR_1774, 391.3, , , , , 
DR_1775, 1763.7, , , , , 
DR_1776, 451.7, , , , , 
DR_1777, 222.0, , , , , 
DR_1778, 1092.3, , , , , 
DR_1779, 250.7, , , , , 
DR_1780, 829.0, , , , , 
DR_1781, 1029.3, , , , , 
DR_1782, 254.0, , , , , 
DR_1783, 237.0, , , , , 
DR_1784, 501.3, , , , , 
DR_1785, 778.3, , , , , 
DR_1786, 329.3, , , , , 
DR_1787, 1002.3, , , , , 
DR_1788, 382.3, , , , , 
DR_1789, 792.0, , , , , 
DR_1790, 952.3, , , , , 200:3:0.842697
DR_1791, 1153.0, , , , , 
DR_1792, 466.3, , , , , 
DR_1793, 496.0, , , , , 
DR_1794, 785.7, , , , , 
DR_1795, 678.7, , , , , 
DR_1796, 461.7, , , , , 
DR_1797, 963.0, , , , , 
DR_1798, 235.0, , , , , 
DR_1799, 1434.7, , , , , 
DR_1800, 494.0, , , , , 
DR_1801, 505.3, , , , , 
DR_1802, 364.0, , , , , 
DR_1803, 373.3, , , , , 
DR_1804, 313.3, , , , , 
DR_1805, 793.3, , , , , 
DR_1806, 208.7, , , , , 
DR_1807, 300.7, , , , , 
DR_1808, 1112.3, , , , , 
DR_1809, 2115.7, , , , , 
DR_1810, 230.3, , , , , 
DR_1811, 367.3, , 500:3:0.166667, , , 
DR_1812, 986.3, , , , , 
DR_1813, 319.0, , , , , 
DR_1814, 411.3, , , , , 
DR_1815, 392.3, , , , , 
DR_1816, 648.0, , , , , 
DR_1817, 910.7, , , , , 
DR_1818, 400.3, , , , , 
DR_1819, 827.3, , , , , 
DR_1820, 741.3, , , , , 
DR_1821, 334.3, , , , , 
DR_1822, 1802.0, , , , , 
DR_1823, 668.3, , , , , 
DR_1824, 1034.3, , , , , 
DR_1825, 319.7, , , , , 
DR_1826, 1051.7, , , , , 
DR_1827, 838.3, , , , , 
DR_1828, 809.3, , , , , 
DR_1829, 1231.3, , , , , 
DR_1830, 309.3, , , , , 
DR_1831, 737.3, , , , , 
DR_1832, 492.3, , , , , 
DR_1833, 332.7, , , , , 
DR_1834, 768.7, , , , , 
DR_1835, 816.3, , , , , 
DR_1836, 1092.7, , , , , 
DR_1837, 580.0, , , , , 
DR_1838, 1819.0, , , , , 
DR_1839, 450.3, , , , , 
DR_1840, 264.3, , , , , 
DR_1841, 333.3, , , , , 
DR_1842, 361.7, , , , , 
DR_1843, 675.7, , , , , 
DR_1844, 218.7, , , , , 
DR_1845, 420.7, , , , , 
DR_1846, 321.3, , , , , 
DR_1847, 205.7, , , , , 
DR_1848, 1634.7, , 700:3:0.148148, , , 
DR_1849, 482.7, , , , , 
DR_1850, 163.7, , , , , 
DR_1851, 632.3, , , , , 
DR_1852, 815.0, , , , , 
DR_1853, 384.0, , , , , 100:1:0.0714286
DR_1854, 1697.3, , , , , 
DR_1855, 374.3, , , , , 
DR_1856, 1172.0, , , , , 
DR_1857, 408.3, , , , , 
DR_1858, 548.3, , , , , 
DR_1859, 454.3, , , , , 
DR_1860, 225.3, , , , , 
DR_1861, 414.0, , , , , 
DR_1862, 573.7, , , , , 
DR_1863, 923.3, , , , , 
DR_1864, 370.0, , , , , 
DR_1865, 424.0, , , , , 
DR_1866, 693.0, , , , , 
DR_1867, 263.0, , , , , 
DR_1868, 1010.0, , , , , 
DR_1869, 795.7, , , , , 
DR_1870, 621.3, , , , , 
DR_1871, 865.0, , , , , 
DR_1872, 270.3, , , , , 
DR_1873, 1478.7, , , , , 
DR_1874, 1194.0, , , , , 
DR_1875, 587.7, , , , , 
DR_1876, 470.7, , , , , 
DR_1877, 555.0, , , , , 
DR_1878, 1223.7, , , , , 
DR_1879, 613.3, , , , , 
DR_1880, 492.7, , , , , 
DR_1881, 255.3, , , , , 
DR_1882, 344.0, , , , , 
DR_1883, 509.0, , , , , 
DR_1884, 954.7, , , , , 
DR_1885, 430.7, , , , , 
DR_1886, 427.7, , , , , 
DR_1887, 659.0, , , , , 
DR_1888, 535.3, , , , , 
DR_1889, 397.3, , , , , 
DR_1890, 796.3, , , , , 
DR_1891, 1089.7, , , , , 
DR_1892, 425.0, , , , , 
DR_1893, 768.7, , , , , 
DR_1894, 432.7, , , , , 
DR_1895, 863.7, , , , , 
DR_1896, 251.7, , , , , 
DR_1897, 384.7, , , , , 
DR_1898, 962.7, , , , , 
DR_1899, 432.7, , , , , 
DR_1900, 467.0, , , , , 
DR_1901, 438.7, , , , , 
DR_1902, 1684.3, , , , , 
DR_1903, 733.3, , , , , 
DR_1904, 197.7, , , , , 
DR_1905, 644.0, , , , , 
DR_1906, 1337.0, , , , , 
DR_1907, 648.7, , , , , 
DR_1908, 783.7, , , , , 
DR_1909, 570.3, , , , , 
DR_1910, 482.7, , , , , 
DR_1911, 841.0, , , , , 
DR_1912, 639.7, , , , , 
DR_1913, 1955.0, , , , , 
DR_1914, 234.3, , , , , 
DR_1915, 941.0, , , , , 
DR_1916, 1820.7, , , , , 
DR_1917, 652.0, , , , , 
DR_1918, 420.3, , , , , 
DR_1919, 386.7, , , , , 
DR_1920, 278.7, , , , , 
DR_1921, 925.3, , , , , 
DR_1922, 2044.0, , , , , 
DR_1923, 701.7, , , , , 
DR_1924, 434.7, , , , , 
DR_1925, 317.0, , , , , 
DR_1926, 647.0, , , , , 
DR_1927, 432.7, , , , , 
DR_1928, 1181.0, , , , , 
DR_1929, 689.3, , , , , 
DR_1930, 625.7, , , , , 
DR_1931, 630.7, , , , , 
DR_1932, 330.3, , , , , 
DR_1933, 930.7, , , , , 
DR_1934, 328.7, , , , , 
DR_1935, 773.0, , , , , 
DR_1936, 256.3, , , , , 
DR_1937, 980.0, , , , , 
DR_1938, 669.7, , , , , 
DR_1939, 938.0, , , , , 
DR_1940, 978.3, , , , , 
DR_1941, 1034.3, , , , , 
DR_1942, 254.3, , , , , 
DR_1943, 588.0, , , , , 
DR_1944, 323.7, , , , , 
DR_1945, 679.3, , , , , 
DR_1946, 822.7, , , , , 
DR_1947, 845.3, , , , , 
DR_1948, 1115.3, , , , , 
DR_1949, 566.3, , , , , 
DR_1950, 265.3, , , , , 
DR_1951, 624.0, , , , , 
DR_1952, 431.7, , , , , 
DR_1953, 861.7, , , , , 
DR_1954, 338.7, , , , , 
DR_1955, 1246.3, , , , , 
DR_1956, 553.0, , , , , 
DR_1957, 422.7, , , , , 
DR_1958, 730.3, , , , , 
DR_1959, 416.7, , , , , 
DR_1960, 967.0, , , , , 
DR_1961, 493.7, , , , , 
DR_1962, 486.0, , , , , 
DR_1963, 988.3, , , , , 
DR_1964, 1970.0, , , , , 
DR_1965, 390.7, , , , , 
DR_1966, 642.7, , , , , 
DR_1967, 603.3, , , , , 
DR_1968, 540.7, , , , , 
DR_1969, 272.7, , , , , 
DR_1970, 458.7, , , , , 
DR_1971, 914.0, , , , , 
DR_1972, 548.7, , , , , 
DR_1973, 921.0, , , , , 
DR_1974, 1953.7, , , , , 
DR_1975, 662.3, , , , , 
DR_1976, 1811.3, , , , , 
DR_1977, 675.7, , , , , 
DR_1978, 740.3, , , , , 
DR_1979, 362.7, , , , , 
DR_1980, 822.3, , , , , 
DR_1981, 512.7, , , , , 
DR_1982, 823.3, , , , , 
DR_1983, 1555.7, , , , , 
DR_1984, 532.0, , , , , 
DR_1985, 926.0, , , , , 
DR_1986, 730.0, , , , , 
DR_1987, 479.0, , , , , 
DR_1988, 942.7, , , , , 
DR_1989, 321.3, , , , , 
DR_1990, 282.0, , , , , 
DR_1991, 843.0, , , , , 
DR_1992, 505.7, , , , , 
DR_1993, 726.3, , , , , 
DR_1994, 495.7, , , , , 
DR_1995, 1047.0, , , , , 
DR_1996, 819.0, , , , , 
DR_1997m, 510.0, , , , , 
DR_1998, 1349.3, , , , , 
DR_1999, 565.7, , , , , 
DR_2000, 677.0, , , , , 
DR_2001, 224.0, , , , , 
DR_2002, 293.0, , , , , 
DR_2003, 577.3, , , , , 
DR_2004, 264.7, , , , , 
DR_2005, 249.3, , , , , 
DR_2006, 355.7, , , , , 
DR_2007, 283.3, , , , , 
DR_2008, 859.7, , , , , 
DR_2009, 282.0, , , , , 
DR_2010, 411.0, , , , , 
DR_2011, 627.0, , , , , 
DR_2012, 1124.3, , , , , 
DR_2013, 695.7, , , , , 
DR_2014, 484.0, , , , , 
DR_2015, 970.3, 500:3:0.0740741, 700:3:0.2, , , 500:3:0.136126
DR_2016, 181.3, , , , , 
DR_2017, 1072.0, , , , , 
DR_2018, 360.7, , , , , 
DR_2019, 822.0, , , , , 
DR_2020, 353.0, , , , , 
DR_2021, 552.0, , , , , 
DR_2022, 344.3, , , , , 
DR_2023, 262.0, , , , , 
DR_2024, 356.3, , , , , 
DR_2025, 1038.0, , , , , 
DR_2026, 420.7, , , , , 
DR_2027, 615.7, , , , , 
DR_2028, 460.7, , , , , 
DR_2029, 499.0, , , , , 
DR_2030, 390.7, , , , , 
DR_2031, 709.7, , , , , 
DR_2032, 421.7, , , , , 500:3:0.0601504
DR_2033, 1838.7, , 700:3:0.2, , , 
DR_2034, 585.3, , , , , 
DR_2035, 449.3, , , , , 
DR_2036, 1333.7, , , , , 
DR_2037, 397.0, , , , , 
DR_2038, 200.7, , , , , 
DR_2039, 158.3, , , , , 
DR_2040, 765.3, , , , , 
DR_2041, 757.7, , , , , 
DR_2042, 1560.7, , , , , 
DR_2043, 347.3, , , , , 
DR_2044, 480.7, , , , , 
DR_2045, 515.3, , , , , 
DR_2046, 414.0, , , , , 
DR_2047, 436.0, , , , , 
DR_2048, 214.0, , , , , 
DR_2049, 224.7, , , , , 
DR_2050, 1014.7, , , , , 
DR_2051, 1597.3, , , , , 
DR_2052, 1390.7, , , , , 
DR_2053, 614.0, , , , , 
DR_2054, 315.0, , , , , 
DR_2055, 1066.7, , , , , 
DR_2056, 400.3, , , , , 
DR_2057, 440.3, , , , , 
DR_2058, 836.7, , , , , 
DR_2059, 1307.0, , , , , 
DR_2060, 217.3, , , , , 
DR_2061, 402.3, , , , , 
DR_2062, 741.3, , , , , 
DR_2063, 1819.7, , , , , 
DR_2064, 396.0, , , , , 
DR_2065, 852.0, , 500:3:0.0967742;500:3:0.107143;500:3:0.0967742;500:3:0.147059, , , 500:3:0.166667;600:3:0.108911
DR_2066, 370.3, , , , , 
DR_2067, 428.3, , , , , 
DR_2068, 367.0, , , , , 
DR_2069, 1645.0, , , , , 
DR_2070, 952.7, , , , , 
DR_2071, 1060.3, , , , , 
DR_2072, 796.7, , , , , 
DR_2073, 432.0, , , , , 
DR_2074, 466.7, , , , , 
DR_2075, 281.7, , , , , 
DR_2076, 778.0, , , , , 
DR_2077, 414.7, , , , , 
DR_2078, 585.0, , 700:3:0.131579, , , 
DR_2079, 303.7, , , , , 
DR_2080, 832.7, , , , , 
DR_2081, 1429.0, , , , , 
DR_2082, 275.7, , , , , 
DR_2083, 536.3, , , , , 
DR_2084, 732.3, , , , , 
DR_2085, 242.0, , , , , 
DR_2086, 286.7, , , , , 
DR_2087, 572.3, , , , , 
DR_2088, 881.0, , , , , 
DR_2089, 532.0, , , , , 
DR_2090, 1202.7, , , , , 
DR_2091, 882.0, , , , , 
DR_2092, 379.7, , , , 600:3:0.1, 
DR_2093, 280.7, , , , , 
DR_2094, 465.7, , , , , 
DR_2095, 485.7, , , , , 
DR_2096, 1295.0, , , , , 
DR_2097, 283.7, , , , , 
DR_2098, 1063.3, , , , , 
DR_2099, 677.0, , , , , 
DR_2100, 274.0, , , , , 
DR_2101, 1001.3, , , , , 
DR_2102, 303.0, , , , , 
DR_2103, 160.0, , , , , 
DR_2104, 346.7, , , , , 
DR_2105, 301.7, , , , , 
DR_2106, 1132.0, , , , , 
DR_2107, 668.7, , , , , 
DR_2108, 1127.0, , , , , 
DR_2109, 348.3, , , , , 
DR_2110, 402.7, , , , , 
DR_2111, 515.0, , , , , 
DR_2112, 253.7, , , , , 
DR_2113, 430.3, , , , , 
DR_2114, 123.3, , , , , 
DR_2115, 347.7, , , , , 
DR_2116, 972.0, , , , , 
DR_2117, 543.7, , , , , 
DR_2118, 533.3, , , , , 
DR_2119, 580.0, , , , , 
DR_2120, 709.3, , , , , 
DR_2121, 804.0, , 600:3:0.142857;600:3:0.137931, , , 
DR_2122, 953.3, , , , , 
DR_2123, 297.0, , , , , 
DR_2124, 192.7, , , , , 
DR_2125, 286.0, , 100:2:0.99359, , , 
DR_2126, 303.0, , , , , 
DR_2127, 579.7, , , , , 
DR_2128, 780.0, , , , , 
DR_2129, 344.7, , , , , 
DR_2130, 1965.3, , , , , 
DR_2131, 219.3, , , , , 
DR_2132, 438.0, , , , , 
DR_2133, 1131.3, , , , , 
DR_2134, 620.7, , , , , 
DR_2135, 895.3, , , , , 
DR_2136, 479.0, , , , , 
DR_2137, 564.3, , , 500:1:0.0588235, , 
DR_2138, 140.3, , , , , 
DR_2139, 401.7, , , , , 
DR_2140, 955.7, , , , , 
DR_2141, 405.3, , , , , 
DR_2142, 364.3, , , , , 
DR_2143, 789.0, , , , , 
DR_2144, 418.3, , , , , 
DR_2145, 1163.0, , , , , 
DR_2146, 516.0, , , , , 
DR_2147, 536.3, , , , , 
DR_2148, 450.3, , , , , 
DR_2149, 1049.3, , , , , 
DR_2150, 209.3, , , , , 
DR_2151, 452.0, , , , , 
DR_2152, 201.7, , , , , 
DR_2153, 1130.7, , , , , 
DR_2154, 705.0, , , , , 
DR_2155, 732.3, , , , , 
DR_2156, 379.0, , , , , 
DR_2157, 167.3, , , , , 
DR_2158, 167.0, , , , , 
DR_2159, 603.3, , , , , 
DR_2160, 808.0, , , , , 
DR_2161, 464.0, , , , , 
DR_2162, 391.0, , , , , 
DR_2163, 310.3, , , , , 
DR_2164, 745.7, , , , , 
DR_2165, 419.3, , , , , 
DR_2166, 697.3, , , , , 
DR_2167, 361.7, , , , , 
DR_2168, 1082.7, , , , , 
DR_2169, 1068.3, , , 500:3:0.09375, , 
DR_2170, 371.7, , , , , 
DR_2171, 599.3, , , , , 
DR_2172, 316.3, , , , , 
DR_2173, 879.3, , , , , 
DR_2174, 2057.3, , , , , 
DR_2175, 402.7, , , , , 
DR_2176, 1121.7, , , , , 
DR_2177, 348.0, , , , , 
DR_2178, 1006.7, , , , , 
DR_2179, 401.3, , , , , 
DR_2180, 277.3, , , , , 
DR_2181, 408.7, , , , , 
DR_2182, 567.0, , , , , 
DR_2183, 532.3, , , , , 
DR_2184, 936.7, , , , , 
DR_2185, 408.0, , , , , 
DR_2186, 1007.0, , , , , 
DR_2187, 1065.7, , , , , 
DR_2188, 1014.7, , , , , 
DR_2189, 570.3, , , , , 
DR_2190, 923.7, , , , , 
DR_2192, 603.7, , , , , 
DR_2193, 261.3, , , , , 
DR_2194, 771.0, , , , , 
DR_2195, 2007.7, , , , , 
DR_2196, 1105.3, , , , , 
DR_2197, 641.7, , , , , 
DR_2198, 535.0, , , , , 
DR_2199, 1405.3, , , , , 
DR_2200, 1334.3, , , , , 
DR_2201, 341.0, , , , , 
DR_2202, 920.3, , , , , 
DR_2203, 431.0, , , , , 
DR_2204, 488.7, , , , , 
DR_2205, 778.0, , , , , 
DR_2206, 684.7, , , , , 
DR_2207, 264.7, , , , , 
DR_2208, 381.7, , , , , 
DR_2209, 761.7, , , , , 
DR_2210, 399.0, , , , , 
DR_2211, 565.7, , , , , 
DR_2212, 558.0, , , , , 
DR_2213, 778.3, , , , , 
DR_2214, 798.7, , , , , 
DR_2215, 566.3, , , , , 
DR_2216, 615.3, , , , , 
DR_2217_1, 582.3, , , , , 
DR_2217_2, 369.3, , , , , 
DR_2218, 762.0, , , , , 
DR_2219, 681.0, , , , , 
DR_2220, 380.3, , , , , 
DR_2221, 544.7, , , , , 
DR_2222, 1022.3, , , , , 
DR_2223, 897.0, , , , , 
DR_2224, 516.7, , , , , 
DR_2225, 479.3, , , , , 
DR_2226, 879.7, , , , , 
DR_2227, 1020.3, , , , , 
DR_2228, 527.7, , , , , 
DR_2229, 464.7, , , , , 
DR_2230, 189.7, , , , , 
DR_2231, 331.3, , , , , 
DR_2232, 667.0, , , , , 
DR_2233, 634.0, , , , , 
DR_2234, 702.7, , , , , 
DR_2235, 702.3, , , , , 
DR_2236, 250.7, , , , , 
DR_2237, 249.0, , , , , 
DR_2238, 592.7, , , , , 
DR_2239, 894.0, , , , , 
DR_2240, 407.0, , , , , 
DR_2241, 1128.3, , , , , 
DR_2242, 366.7, , , , , 
DR_2243, 582.0, , , , , 
DR_2244, 596.3, , , , , 
DR_2245, 554.0, , , , , 
DR_2246, 291.3, , , , , 
DR_2247, 380.7, , , , , 
DR_2248, 886.3, , , , , 
DR_2249, 945.7, , , , , 
DR_2250, 1072.3, , , , , 
DR_2251, 504.7, , , , , 
DR_2253, 915.3, , , , , 
DR_2254, 668.0, , , , , 
DR_2255, 763.0, , , , , 
DR_2256, 1610.3, , , , , 
DR_2257, 1270.3, , , , , 
DR_2258, 387.0, , , , , 
DR_2259, 288.0, , , , , 
DR_2260, 808.3, , , , , 
DR_2261, 787.3, , , , , 
DR_2262, 440.0, , , , , 
DR_2263, 502.0, , , , , 
DR_2264, 851.7, , , , , 
DR_2265, 1568.7, , , , , 
DR_2266, 266.0, , , , , 
DR_2267, 1910.3, , , , 600:3:0.105991, 
DR_2268, 836.7, , , , , 
DR_2269, 624.3, , , , , 
DR_2270, 443.7, , , , , 
DR_2271, 1482.0, , , , , 
DR_2272, 394.3, , , , , 
DR_2273, 364.3, , , , , 
DR_2274, 670.7, , , , , 
DR_2275, 1626.0, , , , , 
DR_2276, 110.3, , , , , 
DR_2277, 548.3, , , , , 
DR_2278, 633.3, , , , , 
DR_2279, 987.0, , , , , 
DR_2280, 1167.3, , , , , 
DR_2281, 368.3, , , , , 
DR_2282, 274.7, , , , , 
DR_2283, 618.3, , , , , 
DR_2284, 568.0, , , , , 
DR_2285, 893.3, , , , , 
DR_2286, 1200.7, , , , , 
DR_2287, 323.0, , , , , 
DR_2288, 389.7, , , , , 
DR_2289, 606.0, , , , , 
DR_2290, 697.7, , 500:3:0.0535714, , , 
DR_2291, 1010.7, , , , , 
DR_2292, 192.0, , , , , 
DR_2293, 746.7, , , , , 
DR_2294, 274.7, , , , , 
DR_2295, 353.7, , , , , 
DR_2296, 685.0, , , , , 
DR_2297, 215.7, , , , , 
DR_2298, 379.3, , , , , 
DR_2299, 1982.0, , , , , 
DR_2300, 2032.3, , , , , 
DR_2301, 511.3, , , , , 
DR_2302, 404.3, , , , , 
DR_2303, 600.7, , , , , 
DR_2304, 936.7, , , , , 
DR_2305, 517.7, , , , , 
DR_2306, 444.3, , , , , 
DR_2307, 1036.7, , , , , 
DR_2308, 1087.3, , , , , 
DR_2309, 586.3, , , , , 
DR_2310, 1678.7, , , , , 
DR_2311, 743.3, , , , , 
DR_2312, 889.7, , , , , 600:1:0.0580357
DR_2313, 335.0, , , , , 
DR_2314, 368.0, , , , , 
DR_2315, 668.3, , , , , 
DR_2316, 825.7, , , , , 
DR_2317, 785.0, , , , , 
DR_2318, 577.0, , , , , 
DR_2319, 747.0, , , , , 
DR_2320, 849.3, , , , , 
DR_2321, 340.3, , , , , 
DR_2322, 675.3, , , , , 
DR_2323, 330.3, , , , , 
DR_2324, 930.7, , , , , 
DR_2325, 721.7, , , , , 
DR_2326, 783.3, , , , , 
DR_2327, 548.7, , , , , 
DR_2328, 1094.7, , , , , 
DR_2329, 833.7, , , , , 
DR_2330, 389.3, , , , , 
DR_2331, 672.0, , , , , 
DR_2332, 703.0, , , , , 
DR_2333, 944.0, , , , , 
DR_2334, 925.7, , , , , 
DR_2335, 589.3, , , , , 
DR_2336, 718.3, , , , , 
DR_2337, 478.3, , , , , 
DR_2338, 924.0, , , , , 
DR_2339, 515.0, , , , , 
DR_2340, 818.3, , , , , 
DR_2341, 1104.3, , , , , 
DR_2342, 478.0, , , , , 100:3:0.207547
DR_2343, 582.0, , , , , 
DR_2344, 489.0, , 700:3:0.230769, , , 600:3:0.177778
DR_2345, 741.0, , , , 600:3:0.375, 
DR_2346, 965.3, , , , , 
DR_2347, 729.0, , , , , 
DR_2348, 1192.0, , , , , 
DR_2349, 705.0, , , , , 
DR_2350, 911.3, , , , , 
DR_2351, 328.3, , , , , 
DR_2352, 732.7, , , , , 
DR_2353, 859.3, , , , , 
DR_2354, 879.0, , , , 600:3:0.12336, 
DR_2355, 338.7, , , , , 
DR_2356, 372.0, , , , , 
DR_2357, 1804.3, , , , , 
DR_2358, 534.7, , , , , 
DR_2359, 804.3, , , , , 
DR_2360, 359.3, , , , , 
DR_2361, 1448.7, , , , , 
DR_2362, 628.0, , , , , 
DR_2363, 449.0, , , , , 
DR_2363a, 528.7, , , , , 
DR_2364, 675.3, , , , , 
DR_2366, 230.3, , , , , 
DR_2367, 1411.7, , 500:1:0.0869565, , , 
DR_2368, 507.7, , , , , 
DR_2369, 450.7, , , , , 
DR_2370, 1161.7, , , , , 
DR_2371, 475.3, , , , , 
DR_2372, 477.0, , , , , 
DR_2373, 403.3, , , , , 
DR_2374, 3325.7, , , , , 
DR_2375, 502.0, , , , , 
DR_2376, 548.0, , , , , 
DR_2377, 582.0, , , , , 
DR_2378, 209.7, , 500:3:0.264706;600:3:0.16129;500:3:0.193548;500:3:0.235294;500:3:0.242424, , , 
DR_2379, 1434.3, , , , , 
DR_2380, 217.3, , , , , 
DR_2381, 1584.3, , , , , 
DR_2382, 773.7, , , , , 
DR_2383, 377.3, , , , , 
DR_2384, 576.0, , , , , 
DR_2385, 594.0, , , , , 
DR_2386, 809.7, , , , , 
DR_2387, 352.3, , , , , 
DR_2388, 425.3, , , , , 
DR_2389, 442.0, , , , , 
DR_2390, 774.0, , , , , 
DR_2391, 990.0, , , , , 
DR_2392, 1957.3, , , , , 
DR_2393, 719.7, , , , , 
DR_2394, 1416.0, , , , , 
DR_2395, 1096.7, , , , , 
DR_2396, 452.0, , , , , 
DR_2397, 657.0, , , , , 
DR_2398, 437.3, , , , , 
DR_2399, 822.7, , , , , 
DR_2400, 402.3, , , , , 
DR_2401, 324.0, , , , , 
DR_2402, 274.0, , , , , 
DR_2403, 222.3, , , , , 
DR_2404, 1452.7, , , , , 
DR_2405, 588.0, , , , , 
DR_2406, 392.3, , , , , 
DR_2407, 473.7, , , , , 
DR_2408, 775.3, , , , , 
DR_2409, 422.7, , , , , 
DR_2410, 1458.7, , , , , 
DR_2411, 393.3, 500:3:0.00980392, , , , 
DR_2412, 1385.0, , , , , 
DR_2413, 1001.0, , , , , 
DR_2414, 459.3, , , , , 
DR_2415, 587.7, , , , , 
DR_2416, 1066.0, , , , , 
DR_2417m, 1384.7, , , , , 
DR_2418, 930.7, , , , , 
DR_2419, 1407.3, , , , , 
DR_2420, 334.3, , , , , 
DR_2421, 458.7, , , , , 
DR_2422, 291.0, , , , , 
DR_2423, 1143.3, , , , , 
DR_2424, 668.0, , , , , 
DR_2425, 565.0, , , , , 
DR_2427, 690.7, , , , , 
DR_2428, 867.3, , , , , 
DR_2429, 231.0, , , , , 
DR_2430, 810.7, , , , , 
DR_2431, 890.3, , , , , 
DR_2432, 298.7, , , , , 
DR_2433, 728.7, , , , , 
DR_2434, 532.0, , , , , 
DR_2435, 701.0, , , , , 
DR_2436, 435.0, , , , , 
DR_2437, 676.3, , , , , 
DR_2438, 672.3, , , , , 
DR_2439, 523.0, , , , , 
DR_2440, 914.3, , , , , 
DR_2441, 385.7, , , , , 
DR_2442, 597.7, , , 500:3:0.0658683, , 
DR_2443, 506.3, , , , , 
DR_2444, 1400.7, , , , , 
DR_2445, 294.0, , , , , 
DR_2446, 447.7, , , , , 
DR_2447, 751.3, , , , , 
DR_2448, 599.3, , , , , 
DR_2449, 231.0, , , , , 
DR_2450, 407.7, , , , , 
DR_2451, 413.7, , , , , 
DR_2452, 247.7, , , , , 
DR_2453, 1888.7, , , , , 
DR_2454, 145.7, , , , , 
DR_2455, 333.7, , , , , 
DR_2456, 215.3, , , , , 
DR_2457, 365.0, , , , , 
DR_2458, 208.0, , , , , 
DR_2459, 439.0, , , , , 
DR_2460, 283.3, , , , , 
DR_2461, 896.7, , , , , 
DR_2462, 1392.7, , , , , 
DR_2463, 823.0, , , , , 
DR_2464, 427.0, , , , , 
DR_2465, 965.3, , , , , 
DR_2466, 491.3, , , , , 
DR_2467, 426.7, , , , , 
DR_2468, 475.0, , , , , 
DR_2469, 523.0, , , , , 
DR_2470, 627.0, , , , , 
DR_2471, 1530.0, , , , , 
DR_2472, 431.0, , , , , 
DR_2473, 934.3, , , , , 
DR_2474, 368.0, , , , , 
DR_2475, 447.3, , , , , 
DR_2476, 878.0, , , , , 
DR_2477_1, 707.7, , , , , 
DR_2477_2, 258.0, , , , , 
DR_2477_3, 852.7, , , , , 
DR_2478, 914.3, , , , , 
DR_2479, 404.7, , , , , 
DR_2480, 905.3, , , , , 
DR_2481, 449.3, , , , , 
DR_2482, 1201.3, , , , , 
DR_2483, 331.3, , , , , 
DR_2484, 704.0, , , , , 
DR_2485, 653.7, , , , , 
DR_2486, 665.7, , , , , 
DR_2487, 618.7, , , , , 
DR_2488, 1165.0, , , , 500:3:0.134831;600:3:0.151163;600:3:0.147541;500:3:0.176471, 
DR_2489, 1146.3, , , , , 
DR_2490, 565.7, , , , , 
DR_2491, 335.0, , , , , 
DR_2492, 674.7, , , , , 
DR_2493, 912.7, , , , , 
DR_2494, 305.3, , , , , 
DR_2495, 637.3, , , , , 
DR_2496, 1056.3, , , , , 
DR_2497, 816.0, , , , , 
DR_2498, 881.3, , , , , 
DR_2499, 426.0, , , , , 
DR_2500, 334.7, , , , , 
DR_2501, 787.7, , , , , 
DR_2502, 975.3, , , , , 
DR_2503, 1597.3, , , , , 
DR_2504, 712.0, , , , , 
DR_2505, 852.0, , , , , 
DR_2506, 803.7, , , , , 
DR_2507, 1350.3, , , , , 
DR_2508, 2188.3, , , , , 
DR_2509, 327.3, , , , , 
DR_2510, 584.7, , , , , 
DR_2511, 697.3, , , , , 
DR_2512, 323.3, , , , , 
DR_2513, 892.3, , , , , 
DR_2514, 547.0, , , , , 
DR_2515, 910.3, , , , , 
DR_2516, 932.3, , , , , 
DR_2517, 850.7, , , , , 
DR_2518, 1558.7, , , , , 
DR_2519, 349.3, , , , , 
DR_2520, 214.3, , , , , 
DR_2521, 1264.0, , , , , 
DR_2522, 777.0, , , , , 
DR_2523, 721.3, , , , , 
DR_2524, 280.3, , , , , 
DR_2525, 1168.0, , , , , 
DR_2526, 1104.0, , , , , 
DR_2527, 517.3, , , , , 
DR_2528, 1129.7, , , , , 
DR_2529, 327.0, , , , , 
DR_2530, 243.3, , , , , 
DR_2531, 730.7, , , , , 
DR_2532, 353.3, , , , , 
DR_2533, 774.0, , , , , 
DR_2534, 425.3, , , , , 
DR_2535, 710.3, , , , , 
DR_2536, 879.3, , , , , 
