Identifier, Size, 0C1, 0C2, 0C3, 0C4, 0C5
CCNA_02337, 322.0, , , , , 
CCNA_02338, 506.7, , , , , 
CCNA_02339, 720.3, 500:3:0.577465:0.577465, , , , 
CCNA_02340, 727.0, , , , , 
CCNA_02341, 443.7, , , , , 
CCNA_02342, 1042.7, , , , , 
CCNA_02343, 1021.0, , , , , 
CCNA_02344, 635.3, , , , , 
CCNA_02345, 225.0, , , , , 
CCNA_02346, 694.3, , , , , 
CCNA_02347, 1233.0, , , , , 
CCNA_02348, 406.0, , , , , 
CCNA_02349, 770.0, , , , , 
CCNA_02350, 345.7, , , , , 
CCNA_02351, 521.0, , , , , 
CCNA_02352, 1628.7, 400:1:0.0422535:0.178947, 300:1:0.0444444:0.197368;100:1:0.0347222:0.197368, , 400:3:0.08:0.171429, 
CCNA_02353, 451.0, , , , , 
CCNA_02354, 523.3, , , , , 
CCNA_02355, 624.7, , , , , 
CCNA_02356, 823.0, , , , , 
CCNA_02357, 1217.0, , , , , 
CCNA_02358, 431.3, , , , , 
CCNA_02359, 774.3, , , , , 
CCNA_02360, 602.7, , 700:3:0.0538462:0.129032, , 700:3:0.0432099:0.16, 300:3:0.0974026:0.197531
CCNA_02361, 943.3, 700:3:0.588235:0.588235, , , , 
CCNA_02362, 476.3, , , , , 
CCNA_02363, 343.3, , , , , 
CCNA_02364, 1845.7, 300:1:0.0588235:0.189189, 300:1:0.0275229:0.181818, , 400:1:0.0674157:0.163934, 
CCNA_02365, 1769.3, 100:3:0.125:0.232558;600:1:0.0193548:0.142857, 300:3:0.0866142:0.213333;100:3:0.100775:0.219178;700:3:0.0948276:0.193548, , 400:1:0.03125:0.176471;300:3:0.134921:0.237113, 300:1:0.059322:0.175258
CCNA_02366, 1221.0, , 700:1:0.0387597:0.151786;700:1:0.031746:0.165217, 700:3:0.114286:0.142857;700:3:0.057971:0.139535, , 
CCNA_02367, 916.3, 300:1:0.0576923:0.180723, 100:3:0.153846:0.318182, , , 
CCNA_02368, 1238.7, , , , , 
CCNA_02369, 1452.3, , , , 700:1:0.0126582:0.12, 
CCNA_02370, 2167.0, , , , , 
CCNA_02371, 1242.7, , , , , 300:3:0.16:0.311688
CCNA_02372, 108.7, , , , , 
CCNA_02373, 659.0, , , , , 
CCNA_02374, 255.0, , , , , 
CCNA_02375, 191.7, , , , , 
CCNA_02376, 195.3, , , , , 
CCNA_02377, 646.3, , , 700:3:0.162791:0.162791, 700:3:0.111111:0.111111;800:3:0.15:0.15, 
CCNA_02378, 600.7, , 400:1:0.0300752:0.147059, , , 
CCNA_02379, 358.0, , , , , 
CCNA_02380, 367.3, , , , , 
CCNA_02381, 552.0, , 400:1:0.111111:0.333333, , 400:3:0.181818:0.375;400:3:0.25:0.3, 
CCNA_02382, 671.0, , , , , 
CCNA_02383, 710.7, , , , , 
CCNA_02384, 1470.7, , , , 700:3:0.0526316:0.129412, 700:3:0.134328:0.134328;700:3:0.147059:0.147059
CCNA_02385, 1140.0, , , , , 
CCNA_02386, 903.0, 600:1:0.0707071:0.16, , , 700:1:0.0421053:0.125;700:3:0.169014:0.169014, 
CCNA_02387, 1091.0, 100:1:0.0671642:0.272727, , , , 
CCNA_02388, 500.3, , , , , 
CCNA_02389, 1097.7, , , , , 
CCNA_02390, 523.3, , , , , 
CCNA_02391, 681.7, , , , , 
CCNA_02392, 301.7, , , , , 
CCNA_02394, 591.0, , , , , 
CCNA_02395, 347.7, , , , , 
CCNA_02396, 639.7, , , , , 
CCNA_02397, 540.3, , , , , 
CCNA_02398, 795.7, , , , , 100:3:0.126437:0.243243;300:3:0.107143:0.342105
CCNA_02399, 614.0, , , , , 
CCNA_02400, 1017.0, , , , , 
CCNA_02401, 841.7, , , , , 
CCNA_02402, 1254.0, , , , , 
CCNA_02403, 920.3, , , , , 
CCNA_02404, 617.3, , , , , 
CCNA_02405, 698.7, , , , , 
CCNA_02406, 480.0, , , , , 
CCNA_02407, 638.7, , , , , 
CCNA_02408, 950.0, , , , , 
CCNA_02409, 1354.7, , , , , 
CCNA_02410, 975.0, , , , , 
CCNA_02411, 733.0, , , , , 
CCNA_02412, 619.0, , , , , 
CCNA_02413, 912.3, , , , , 
CCNA_02414, 839.0, , , , , 
CCNA_02415, 410.3, , , , , 
CCNA_02416, 211.3, , , , , 
CCNA_02417, 1016.7, , , , , 
CCNA_02418, 1071.7, , , , , 
CCNA_02419, 545.0, , , , , 
CCNA_02420, 338.3, , , , , 
CCNA_02421, 770.3, , , , , 
CCNA_02422, 608.7, , , , , 
CCNA_02423, 409.0, , , , , 
CCNA_02424, 455.7, , , , , 
CCNA_02425, 139.0, , , , , 
CCNA_02426, 769.3, , , , , 
CCNA_02427, 437.7, 700:3:0.129412:0.129412, , , , 
CCNA_02428, 264.0, , , , , 
CCNA_02429, 345.0, , , , , 
CCNA_02430, 384.7, , , , , 
CCNA_02431, 997.0, , , , , 
CCNA_02432, 1182.0, , , , , 
CCNA_02433, 247.3, , , , , 
CCNA_02434, 327.7, , , , , 
CCNA_02435, 1053.3, , , , , 
CCNA_02436, 424.0, , , , , 
CCNA_02437, 764.7, , , , , 
CCNA_02438, 719.0, , , , , 
CCNA_02439, 959.7, , , , , 
CCNA_02440, 856.3, , , , , 
CCNA_02441, 218.7, , , , , 
CCNA_02442, 1238.7, , , , , 
CCNA_02443, 710.0, , , , , 
CCNA_02444, 828.0, , , , , 
CCNA_02445, 538.3, 600:1:0.028169:0.272727, , , , 
CCNA_02446, 886.0, , , , , 
CCNA_02447, 590.3, , , , , 
CCNA_02448, 606.3, , , , , 
CCNA_02449, 544.0, , , , , 
CCNA_02450, 421.3, , , , , 
CCNA_02451, 504.0, , , , , 
CCNA_02452, 468.3, , , , , 
CCNA_02453, 375.0, 300:3:0.0857143:0.227273;100:1:0.037037:0.210526, , 300:1:0.04:0.26087, 300:1:0.0217391:0.166667;300:3:0.14:0.333333;300:3:0.11215:0.285714;300:1:0.0446429:0.428571, 100:3:0.369565:0.369565
CCNA_02454, 2731.3, 600:1:0:0.2, , 700:3:0.204082:0.204082;700:1:0.04:0.146341, , 
CCNA_02455, 526.7, , , , , 
CCNA_02456, 631.7, , , , , 
CCNA_02457, 859.7, , , , , 
CCNA_02458, 1134.3, 100:3:0.123596:0.3, , 700:1:0.0119048:0.151515, 100:3:0.142045:0.259259;500:1:0.0738636:0.16, 100:3:0.0789474:0.218391
CCNA_02459, 1621.0, , , , , 
CCNA_02460, 372.3, , , , , 
CCNA_02461, 446.0, 600:1:0.00757576:0.166667, 700:3:0.089172:0.170213;200:3:0.0928571:0.216418, , , 
CCNA_02462, 321.3, , , , , 
CCNA_02463, 745.7, , , , , 
CCNA_02464, 1087.0, , , , , 
CCNA_02465, 1036.3, , , , , 
CCNA_02466, 776.3, , , , , 
CCNA_02467, 529.0, , , , , 
CCNA_02468, 219.7, , , , 500:3:0.372414:0.372414, 
CCNA_02469, 439.7, , , , , 
CCNA_02470, 745.0, , , , , 
CCNA_02471, 908.3, , , , , 
CCNA_02472, 937.3, , , 700:1:0.0505051:0.25, , 
CCNA_02473, 2294.0, , , , , 
CCNA_02474, 433.0, , , , , 
CCNA_02475, 645.7, , , , , 
CCNA_02476, 847.0, , , , , 
CCNA_02477, 698.3, , , , , 
CCNA_02478, 705.7, , , , , 
CCNA_02479, 829.3, , , , , 
CCNA_02480, 1120.3, 700:3:0.125:0.125, 700:1:0.0192308:0.2;700:1:0.0291262:0.2;800:3:0.146789:0.146789, , , 
CCNA_02481, 2033.7, 600:1:0.0296296:0.111111, , , , 
CCNA_02482, 743.3, , , , , 
CCNA_02483, 1143.3, 600:1:0.03:0.142857, , , , 
CCNA_02484, 686.3, , , , , 
CCNA_02485, 1141.7, , , , , 
CCNA_02486, 755.3, 700:3:0.222222:0.222222, , , 700:1:0.05625:0.2, 
CCNA_02487, 925.0, , , , , 
CCNA_02488, 562.3, , , , , 
CCNA_02489, 495.0, , , , , 
CCNA_02490, 878.0, , , , 400:1:0.0172414:0.142857;500:3:0.128378:0.553571, 
CCNA_02491, 542.0, , , , , 
CCNA_02492, 483.3, , , , , 
CCNA_02493, 848.7, , , , , 
CCNA_02494, 871.0, , , , , 
CCNA_02495, 923.7, , , , , 
CCNA_02496, 1187.7, , , , , 
CCNA_02497, 1462.7, , , 700:3:0.131579:0.131579, , 
CCNA_02498, 585.0, , , , , 
CCNA_02499, 237.0, , , , , 
CCNA_02500, 214.7, , , , , 
CCNA_02501, 1783.3, , 300:1:0.0168539:0.157895, 400:3:0.889764:0.98125, , 
CCNA_02502, 835.7, 500:1:0.0733945:0.2;300:1:0.0683761:0.208333;100:1:0.0789474:0.22619, 500:1:0.0238095:0.173913;300:1:0.0561798:0.155172, , , 
CCNA_02503, 555.0, , , , , 
CCNA_02504, 851.0, , , , , 
CCNA_02505, 707.7, , , , , 
CCNA_02506, 205.3, , , , , 
CCNA_02507, 1131.0, , , , , 
CCNA_02508, 996.3, , , , , 
CCNA_02509, 688.0, , , , , 
CCNA_02510, 576.7, , , , , 
CCNA_02511, 929.3, , , , , 
CCNA_02512, 554.7, , , , , 
CCNA_02513, 1209.7, , , , , 
CCNA_02514, 553.0, , , , , 
CCNA_02515, 312.0, , , , , 
CCNA_02516, 661.3, , , , 300:3:0.0855263:0.230769, 
CCNA_02517, 494.7, , , , , 
CCNA_02518, 1148.3, , , , , 
CCNA_02519, 1098.0, , , , , 
CCNA_02520, 314.3, , , , , 
CCNA_02521, 430.3, , , , , 
CCNA_02522, 440.3, , , , , 
CCNA_02523, 362.3, 400:1:0:0.166667, 400:1:0.0763359:0.185714;300:3:0.0916031:0.25;100:3:0.15:0.384615;300:1:0.0724638:0.230769;300:3:0.0844156:0.217391;600:1:0.0443038:0.173913;600:1:0.0359712:0.177778, , 100:3:0.0833333:0.357143, 400:3:0.122449:0.15873
CCNA_02525, 801.7, , , , , 
CCNA_02526, 943.7, , , , , 
CCNA_02527, 375.0, , , , 700:3:0.181102:0.25, 
CCNA_02528, 506.3, , , , , 
CCNA_02529, 785.3, , , , , 
CCNA_02530, 951.0, , , , , 
CCNA_02531, 662.0, 600:3:0.152174:0.285714;600:1:0.0638298:0.285714;500:1:0.0555556:0.206897, 400:1:0.0720721:0.184615, , 600:3:0.0909091:0.272727, 
CCNA_02532, 163.0, 700:3:0.117647:0.15625, 300:3:0.17:0.321429;600:1:0.047619:0.195122;300:1:0.079646:0.2;400:1:0.03125:0.148148;600:3:0.2:0.2;400:1:0.00980392:0.148148;300:1:0.0618557:0.307692, 500:1:0.0172414:0.129032;500:1:0:0.133333;600:1:0.0689655:0.178571;800:3:0.107143:0.173913, 700:3:0.1:0.181818;400:1:0.0514706:0.15;500:3:0.0872483:0.16;300:1:0.0526316:0.166667;700:3:0.128378:0.166667;800:3:0.131944:0.2;700:3:0.084507:0.148148;500:1:0.0352113:0.2, 
CCNA_02533, 208.0, , , , , 
CCNA_02534, 222.3, , , , , 
CCNA_02535, 2114.0, , , , 400:1:0.0793651:0.2, 
CCNA_02537, 1800.7, , , , , 300:1:0.0566038:0.163636;400:1:0.0322581:0.142857;400:1:0.0491803:0.214286;400:1:0.047619:0.178571
CCNA_02538, 841.7, , , , , 
CCNA_02539, 857.3, , , , , 
CCNA_02540, 1075.0, 100:3:0.148649:0.24;300:3:0.1:0.230769;500:1:0.0212766:0.166667;100:3:0.212766:0.5, , , , 
CCNA_02541, 637.3, , 500:1:0.0816327:0.176471, , , 
CCNA_02542, 370.0, , , , , 
CCNA_02543, 212.0, , , , , 
CCNA_02544, 255.3, , , , , 
CCNA_02545, 1345.7, , , , , 
CCNA_02546, 1013.0, , , , , 
CCNA_02547, 386.7, 600:1:0.037037:0.142857, , , , 
CCNA_02548, 508.0, , , , , 
CCNA_02549, 658.3, , , , 700:1:0.0333333:0.129032, 
CCNA_02550, 942.7, , , , , 
CCNA_02551, 138.3, , , , , 
CCNA_02552, 280.0, , , , , 
CCNA_02553, 1779.7, , 400:3:0.648352:0.671053, , , 
CCNA_02554, 374.7, , , , , 
CCNA_02555, 382.7, , , , , 
CCNA_02556, 436.3, 300:3:0.157895:0.162162, , , , 
CCNA_02557, 681.0, , 600:1:0.0679612:0.181818;100:3:0.116505:0.234375;800:3:0.161616:0.161616, , 100:3:0.136364:0.269663;800:3:0.102041:0.15, 300:1:0.0684932:0.206349
CCNA_02558, 1177.0, , , , 300:3:0.0916031:0.241379, 
CCNA_02559, 464.0, , , , , 
CCNA_02560, 470.7, , , , , 
CCNA_02561, 1049.3, , , , , 
CCNA_02562, 1297.7, , , , , 
CCNA_02563, 946.7, 300:3:0.121212:0.2, , 700:3:0.115385:0.289855, 700:1:0.0294118:0.142857, 400:1:0.0162602:0.136364
CCNA_02564, 937.3, , , , 700:1:0.0273224:0.130435, 
CCNA_02565, 463.3, 600:1:0.0192308:0.114286, , , , 
CCNA_02566, 2025.3, , , , , 
CCNA_02567, 1979.3, 500:1:0.0408163:0.137931;400:1:0.0487805:0.152542, 300:1:0.0898876:0.241379;600:1:0.043956:0.142857;300:1:0.029703:0.217391, 500:1:0.0506329:0.181818, 600:1:0.0277778:0.166667, 
CCNA_02568, 783.7, , , , , 
CCNA_02569, 569.7, , , , , 
CCNA_02570, 978.7, , , , , 
CCNA_02571, 1204.0, , , , , 
CCNA_02572, 1095.0, , , , , 
CCNA_02573, 551.0, , , , , 
CCNA_02574, 404.7, , , , , 
CCNA_02575, 342.3, , , , , 
CCNA_02576, 684.7, 600:3:0.102804:0.166667, , , 700:3:0.17037:0.175, 
CCNA_02577, 231.7, , , , , 
CCNA_02578, 561.0, 300:1:0.03125:0.214286, , , 400:1:0.0629371:0.230769;300:1:0.0632184:0.157895;300:1:0.060241:0.222222;400:1:0.0357143:0.159091;400:3:0.116959:0.234375;400:1:0.0526316:0.177419, 300:1:0.0655738:0.245283;300:3:0.113744:0.215517;300:3:0.102804:0.184874
CCNA_02579, 976.0, , , , , 
CCNA_02580, 153.3, , , , , 
CCNA_02581, 473.0, , , 600:3:0.155556:0.155556, , 
CCNA_02582, 94.0, , , , , 
CCNA_02583, 567.3, , , , , 
CCNA_02586, 1729.3, 600:3:0.109091:0.176471, , , 400:3:0.0748299:0.188235;300:3:0.0764331:0.198198, 
CCNA_02587, 1449.0, 300:3:0.101351:0.333333;600:1:0.0612245:0.166667, , , , 
CCNA_02588, 797.7, , 100:3:0.185484:0.283019, , 400:3:0.0780142:0.258065;100:3:0.165468:0.284211;100:3:0.121212:0.232143, 
CCNA_02589, 231.0, , , , , 
CCNA_02590, 672.3, , , , , 
CCNA_02591, 308.7, 300:1:0.0428571:0.222222;600:1:0.0434783:0.142857, , , , 
CCNA_02592, 336.3, , , , , 
CCNA_02593, 339.0, , , , , 
CCNA_02594, 716.0, , , , , 
CCNA_02595, 358.7, , , , , 
CCNA_02596, 571.0, , , , , 
CCNA_02597, 360.7, , , , , 
CCNA_02598, 222.3, , , , , 
CCNA_02600, 595.3, , , 600:3:0.421053:0.666667, , 
CCNA_02601, 943.3, , 700:3:0.128571:0.128571, 700:3:0.145161:0.145161;700:3:0.178862:0.178862;800:3:0.146341:0.146341, 700:3:0.135593:0.135593;700:3:0.144385:0.144385;700:3:0.1:0.130952, 
CCNA_02602, 660.7, , , , , 
CCNA_02603, 1023.3, 700:3:0.15:0.15;700:3:0.183333:0.183333;700:3:0.3:0.3, 800:3:0.183673:0.183673;800:3:0.105263:0.2;600:3:0.30303:0.30303;800:3:0.258065:0.258065;700:3:0.461538:0.461538, , 500:1:0.0212766:0.12;700:3:0.188679:0.192308;800:3:0.170732:0.170732;800:3:0.25641:0.25641;700:3:0.142857:0.230769;700:3:0.1875:0.285714, 600:3:0.212121:0.214286;400:3:0.333333:0.333333
CCNA_02604, 403.3, , , , , 
CCNA_02605, 634.3, , , , , 
CCNA_02606, 1966.7, 300:3:0.315789:0.315789;300:1:0.07:0.183908, , , , 
CCNA_02607, 996.0, , , , , 
CCNA_02608, 532.3, , , , , 
CCNA_02609, 664.7, , , , , 
CCNA_02610, 318.7, , , , , 
CCNA_02611, 769.0, , , , , 
CCNA_02612, 2083.0, , 700:3:0.109756:0.220779, , 700:3:0.0461538:0.125;700:3:0.0569106:0.12, 
CCNA_02613, 281.7, , , , , 
CCNA_02614, 849.7, , , , , 
CCNA_02615, 1068.3, , , , 100:3:0.0972222:0.26087;400:1:0.057971:0.244186;100:3:0.216418:0.318182;300:1:0.0708661:0.20339, 300:1:0.0294118:0.155172;100:3:0.150943:0.280702;300:1:0.0566038:0.218182
CCNA_02616, 844.7, , , , , 
CCNA_02617, 938.0, , , , , 
CCNA_02618, 453.3, , , , , 
CCNA_02619, 717.7, , , , , 
CCNA_02620, 293.0, 300:3:0.192308:0.461538;300:3:0.193548:0.285714, 800:3:0.236842:0.236842;300:3:0.1875:0.363636;800:3:0.176471:0.2;700:3:0.138889:0.222222;700:3:0.102564:0.25;300:1:0.0769231:0.307692;700:1:0.0405405:0.134615, , 400:3:0.162162:0.428571, 300:3:0.166667:0.333333;400:3:0.210526:0.571429;400:3:0.190476:0.333333;400:3:0.227273:0.285714
CCNA_02621, 787.3, , , , , 
CCNA_02622, 1502.3, , , , , 
CCNA_02623, 1177.7, 600:1:0.00980392:0.142857, , , , 
CCNA_02624, 998.0, , , , , 
CCNA_02625, 663.0, , , , , 
CCNA_02626, 801.0, , , , , 
CCNA_02627, 1079.7, , , , , 
CCNA_02628, 774.0, , , , , 
CCNA_02629, 1059.7, , 700:1:0.0566038:0.147059, , 800:3:0.138211:0.138211;600:3:0.115385:0.166667, 
CCNA_02630, 379.3, , , , , 400:3:0.166667:0.235294
CCNA_02631, 230.3, 100:1:0.057554:0.363636;300:3:0.104046:0.222222;600:1:0.0379747:0.2, , , , 
CCNA_02632, 570.3, , , , , 
CCNA_02633, 1823.7, , 400:3:0.16763:0.220588;400:1:0.0730337:0.173913;400:3:0.125874:0.365385;100:3:0.083871:0.309524;400:1:0.056962:0.277778;400:3:0.129412:0.263158;100:3:0.097561:0.363636, 700:3:0.13:0.186441;700:3:0.133333:0.163934;700:3:0.118812:0.177419;700:3:0.118812:0.157895;700:3:0.114286:0.148649;700:3:0.126214:0.141026;700:3:0.0510949:0.120482, 500:3:0.0880829:0.243243;700:3:0.166667:0.166667;700:3:0.144:0.144;700:3:0.16:0.16;800:3:0.15748:0.15748, 100:1:0:0.233333
CCNA_02634, 796.0, 300:1:0.0735294:0.222222;300:3:0.0821918:0.230769;300:1:0.0606061:0.188679, , , , 300:3:0.206522:0.314815
CCNA_02635, 964.3, , , , , 
CCNA_02636, 297.7, , , , , 
CCNA_02637, 861.7, , , , , 
CCNA_02638, 1336.0, , , , , 
CCNA_02639, 1068.0, 100:3:0.111111:0.140351;500:1:0.0909091:0.152542, , , , 
CCNA_02640, 831.3, , , , , 
CCNA_02641, 1018.3, 500:1:0.0422535:0.2;400:1:0:0.230769;400:1:0:0.166667, 500:3:0.0886076:0.189189;400:1:0.016:0.3, , 700:1:0.0655738:0.148148;400:1:0.0735294:0.178571, 100:3:0.145833:0.213115
CCNA_02642, 1066.3, , , , , 
CCNA_02643, 1308.3, 500:1:0.0549451:0.1625;500:1:0.0333333:0.147541, , , 400:1:0.0915033:0.186047, 300:1:0.05:0.178571
CCNA_02644, 325.3, , , , , 
CCNA_02645, 685.0, 300:1:0.1:0.270833, , 600:1:0.0384615:0.230769;600:1:0.0769231:0.230769, 800:3:0.165049:0.165049;400:3:0.22449:0.232143;500:3:0.2:0.22807, 
CCNA_02646, 453.0, 500:3:0.115044:0.333333;300:1:0.0672269:0.181818;400:1:0.0677966:0.181818;300:3:0.12069:0.2, 100:3:0.166667:0.207921, , 400:1:0.0616438:0.181818;300:1:0.0458015:0.173913;300:3:0.107438:0.190476;300:1:0.0743802:0.16;700:3:0.104348:0.15625, 
CCNA_02647, 770.0, , , , , 
CCNA_02648, 789.7, , , , , 
CCNA_02649, 457.7, , 100:3:0.138211:0.222222, , , 
CCNA_02650, 548.0, , , , , 
CCNA_02651, 746.3, , 300:3:0.0851064:0.198473, , 300:3:0.0883978:0.180556, 100:3:0.0986547:0.229358
CCNA_02652, 1242.3, , , , , 
CCNA_02653, 732.3, , , , , 
CCNA_02654, 381.3, , , , , 
CCNA_02655, 468.7, , , , , 
CCNA_02656, 601.7, , 300:3:0.168067:0.193548, , , 600:1:0.0350877:0.153226;400:1:0.0382166:0.185714;300:3:0.0718954:0.209524;300:3:0.106509:0.25;300:3:0.118644:0.352941
CCNA_02657, 454.7, , , , , 
CCNA_02658, 702.0, , , , , 
CCNA_02659, 342.3, , , , , 
CCNA_02660, 503.3, , , , , 
CCNA_02661, 2174.7, , , , 700:1:0.0521739:0.177778, 
CCNA_02662, 1284.3, , , , , 
CCNA_02663, 429.3, , , , , 
CCNA_02664, 411.7, , , , , 
CCNA_02665, 927.0, , , , , 
CCNA_02666, 254.0, , , , , 
CCNA_02667, 337.0, , , , , 
CCNA_02668, 462.7, , , , , 
CCNA_02669, 979.3, , , , , 
CCNA_02670, 1193.0, 100:3:0.173913:0.246377, , , , 
CCNA_02671, 225.7, , , , , 
CCNA_02672, 449.7, , , , , 
CCNA_02673, 2293.3, 400:3:0.125:0.181818;100:3:0.13913:0.282828, 500:3:0.132867:0.207143;100:3:0.211921:0.2625, , 300:3:0.165605:0.197183, 100:3:0.188073:0.25
CCNA_02674, 408.3, , , , , 
CCNA_02675, 272.7, , , , , 
CCNA_02676, 764.0, , , , , 
CCNA_02677, 534.0, , , , , 
CCNA_02678, 640.3, , , 300:3:0.867347:0.963303, , 
CCNA_02679, 641.3, , 700:3:0.121212:0.2, 500:1:0.0649351:0.16, , 
CCNA_02680, 794.0, , , , , 
CCNA_02681, 1076.0, , , , , 
CCNA_02682, 577.7, , , , , 
CCNA_02683, 1085.0, , , , , 
CCNA_02684, 813.7, , , , , 
CCNA_02685, 295.7, , , , , 
CCNA_02686, 1046.7, 300:3:0.142857:0.192308, 300:1:0.0227273:0.190476, , , 
CCNA_02687, 995.0, 400:1:0.0666667:0.181818, 100:3:0.220588:0.220588, , , 
CCNA_02688, 807.3, , 100:3:0.230769:0.333333, 800:3:0.266667:0.266667, 600:3:0.119403:0.157895;500:3:0.114754:0.333333, 
CCNA_02689, 497.3, 600:1:0.0166667:0.136364;300:3:0.118644:0.272727;300:3:0.14876:0.217391;300:3:0.125:0.227273;100:3:0.159664:0.333333;100:3:0.2:0.333333, 100:3:0.221519:0.352273;100:3:0.186335:0.26087;100:3:0.220859:0.354167, , 100:3:0.125786:0.221053;100:3:0.255172:0.392405;100:3:0.182432:0.275;100:3:0.239726:0.349398, 
CCNA_02690, 908.0, , , , , 
CCNA_02691, 518.7, , , , , 
CCNA_02692, 611.7, , , , , 400:1:0:0.151515
CCNA_02693, 1573.3, , 500:3:0.214953:0.214953, , 300:3:0.190083:0.190083;300:3:0.113821:0.173913, 
CCNA_02694, 826.0, , , , , 
CCNA_02695, 263.0, , , , , 
CCNA_02696, 1011.0, 300:1:0:0.25;300:1:0:0.121212, 600:1:0.0263158:0.130435, 600:1:0.0869565:0.277778, 500:3:0.0873786:0.183673, 600:1:0:0.2;300:1:0:0.285714;600:1:0:0.214286;400:1:0:0.222222
CCNA_02697, 306.3, , , , , 
CCNA_02698, 731.3, 300:1:0.0633803:0.22, , , , 
CCNA_02699, 953.7, , , , , 
CCNA_02700, 834.3, 100:1:0:0.26;300:3:0.133333:0.338983;100:3:0.20339:0.37931, 500:1:0.0776699:0.1875;600:1:0.0526316:0.147059;100:3:0.155914:0.375;100:3:0.112299:0.368421;300:3:0.104396:0.269231;300:1:0.0446927:0.176471, , 500:3:0.088:0.170213;500:1:0.0769231:0.155172;400:3:0.102041:0.230769, 400:1:0:0.238095;300:1:0.0625:0.2;100:3:0.136364:0.181818;300:3:0.296089:0.296089
CCNA_02701, 1740.3, 400:1:0.046729:0.173913, 600:3:0.141414:0.172662, , 700:3:0.131222:0.155172, 
CCNA_02702, 1068.0, , , 700:3:0.0826446:0.20283, , 
CCNA_02703, 356.0, , , , , 
CCNA_02704, 1787.3, , , , , 
CCNA_02705, 260.3, , 100:3:0.147059:0.242604;100:3:0.128713:0.245399, , , 
CCNA_02708, 417.7, , , , , 
CCNA_02709, 395.0, , , , , 
CCNA_02710, 584.0, , , , , 
CCNA_02711, 376.7, , , , , 
CCNA_02712, 752.3, , , , , 
CCNA_02713, 864.0, , , , , 
CCNA_02714, 1464.0, , , , , 
CCNA_02715, 1632.3, , , , 300:1:0.0634921:0.179487, 
CCNA_02716, 856.0, , , , , 
CCNA_02717, 527.0, , 100:3:0.166667:0.358491;200:3:0.189394:0.297297;400:3:0.096:0.220588, , 300:3:0.195266:0.25;300:1:0.0481928:0.178082, 
CCNA_02718, 537.7, , , , 700:1:0.0537634:0.14, 
CCNA_02719, 514.0, , , , , 
CCNA_02720, 809.7, , , , , 
CCNA_02721, 2275.0, , , , , 
CCNA_02722, 789.0, , 800:3:0.170732:0.170732;600:3:0.195122:0.285714;600:3:0.166667:0.375, , 600:3:0.137255:0.214286;600:3:0.122449:0.178571;600:1:0.02:0.133333, 700:3:0.142857:0.142857;100:3:0.190476:0.3125
CCNA_02723, 475.3, , , , , 
CCNA_02724, 708.0, , , , , 
CCNA_02725, 1361.3, , , 700:3:0.467066:0.467066, , 
CCNA_02726, 504.0, , , , , 
CCNA_02727, 578.0, , , , , 
CCNA_02728, 328.3, , , , , 
CCNA_02729, 1533.0, 200:3:0.125:0.164948, , , 400:3:0.101266:0.284314, 
CCNA_02730, 498.0, , , , , 
CCNA_02731, 609.0, , 100:3:0.182796:0.278689;100:3:0.193548:0.256757;300:3:0.131313:0.205128, , 100:3:0.121495:0.408163;100:3:0.185185:0.306122;500:3:0.165217:0.233333, 
CCNA_02732, 263.3, , , , 400:3:0.113821:0.164179;500:1:0.0403226:0.128571;400:3:0.0866142:0.1375, 
CCNA_02733, 589.0, , , , , 
CCNA_02734, 695.0, , , , , 
CCNA_02735, 539.3, , 300:1:0.0348837:0.169492;300:1:0.0864198:0.209302, , 500:3:0.157895:0.269231;500:3:0.0879121:0.186047, 300:1:0.0454545:0.166667
CCNA_02736, 457.7, , , , , 
CCNA_02737, 412.3, , , , , 
CCNA_02738, 604.3, , , , , 
CCNA_02739, 752.0, , , , , 
CCNA_02740, 426.3, , , , , 
CCNA_02741, 622.3, , , , , 
CCNA_02742, 917.0, , 800:3:0.141732:0.151515, 800:3:0.17284:0.17284, 300:3:0.117241:0.212121, 
CCNA_02743, 1891.7, , , , , 
CCNA_02744, 624.7, , , , , 
CCNA_02745, 547.3, , , , , 
CCNA_02746, 748.7, , , , , 
CCNA_02747, 712.0, , , , , 
CCNA_02748, 222.3, , , , , 
CCNA_02749, 388.0, 100:3:0.112676:0.333333;300:1:0.08:0.188679;100:3:0.0958904:0.280702;300:1:0.0617284:0.277778, 100:3:0.20354:0.3;300:3:0.112069:0.190476;300:1:0.0517241:0.15;300:1:0.0347826:0.272727;300:1:0.0598291:0.151515;300:1:0.0689655:0.1875;400:1:0.025641:0.169811, , 400:3:0.119658:0.192982;400:3:0.146552:0.263158;700:3:0.140496:0.140496;100:3:0.166667:0.220339, 300:1:0.0534351:0.170732;100:3:0.11811:0.325581
CCNA_02750, 482.7, 100:3:0.0853659:0.26087;100:3:0.157303:0.359375;400:3:0.118812:0.197183;400:1:0.0490196:0.177215, , , 100:3:0.168:0.254237, 100:3:0.220472:0.311111;400:1:0.0403226:0.177778;400:1:0.0454545:0.2;100:3:0.214286:0.280702;300:3:0.101796:0.19697
CCNA_02751, 811.0, 100:3:0.0869565:0.1875;400:3:0.102564:0.307692, 700:1:0.00724638:0.176471, , 700:3:0.103261:0.192308, 
CCNA_02752, 1654.3, , , , , 
